Comments,Mentions_Problem
"[7047, 2306, 4082, 6253, 7207, 1197, 986, 6430, 986, 5351, 144]",0
"[7947, 144, 599, 7207, 7772, 7076, 7935, 117, 7076, 957, 3391, 7207, 5694, 7146, 5497, 3245, 343, 6403, 117, 7047, 3974, 6401, 831, 7047, 6721, 6401, 144, 7047, 6658, 957, 7607, 1610, 144]",0
"[7047, 2306, 898, 7207, 1197, 6430, 831, 2606, 7392]",0
"[7947, 117, 6430, 831, 6682, 144]",0
"[7047, 2306, 3495, 1210, 4409, 986, 6430, 986, 5351, 144, 7047, 1782, 4938, 7047, 2306, 4082, 6439, 7529, 3127, 1533, 144]",0
"[7047, 4357, 6391, 3814, 7047, 2306, 4082, 1610, 831, 2609, 2729, 117, 1377, 7047, 2225, 4217, 2779, 2345, 3179, 2163, 7845, 6043, 144]",1
"[4113, 4378, 4285, 6541, 117, 1377, 3696, 7140, 7047, 1102, 2017, 634, 6516, 5430, 831, 5184, 7791, 7076, 4491, 7473, 4034, 7822, 144]",1
"[7146, 4082, 552, 2994, 6430, 2306, 144]",0
"[7047, 2306, 3127, 6253, 6430, 3245, 7047, 7527, 2369, 1377, 3696, 1428, 4844, 6019, 7047, 5430, 5134, 986, 4113, 4082, 4844, 675, 2893, 144]",1
"[7047, 7656, 1616, 1978, 7047, 3566, 3389, 4938, 7047, 5497, 144, 4113, 2494, 4844, 2887, 7047, 2306, 3814, 2339, 117, 3661, 144]",1
"[4821, 7656]",1
"[7947, 552, 7584, 4938, 950, 7654, 743, 3495, 1210, 7483, 4285, 6207, 117, 7364, 2367, 2786]",0
"[6940, 3495, 647, 552, 3127, 2367, 831, 6880, 6207, 144, 6940, 2017, 647, 7364, 2369, 117, 6499, 986, 7207, 7387, 6315, 4938, 2795, 5026, 626, 4060, 144]",1
"[7068, 80, 4997, 4986, 2367, 117, 3245, 7047, 5230, 4938, 7047, 7492, 117, 3814, 6984, 4938, 3659, 7047, 3283, 6373, 1197, 4285, 144, 4113, 2494, 1616, 2290, 7047, 1516, 7207, 1197, 4409, 7207, 7047, 6880, 144, 4113, 6373, 1197, 1254, 3723, 7068, 80, 850, 2367, 117, 7791, 2904, 7047, 7867, 3127, 117, 3814, 6984, 4938, 7791, 3055, 7711, 4781, 7207, 2466, 1062, 2597, 6655, 117, 831, 7772, 7711, 4781, 7207, 2466, 4986, 6655, 726, 850, 7207, 3762, 7047, 5497, 144, 7977]",1
"[7047, 3133, 3828, 1827, 2904, 7047, 3283, 7076, 5280, 7207, 634, 144, 6810, 527, 634, 7364, 2369, 3179, 7473, 1461, 5026, 6315, 2369, 7207, 2887, 7049, 3765, 2306, 144, 7146, 7829, 4435, 7047, 2306, 5289, 2604, 7207, 3154, 144, 7977]",1
"[7076, 3463, 343, 2369, 144, 4986, 3179, 7352, 831, 4986, 3179, 7047, 3765, 144, 7047, 3765, 1428, 4494, 4263, 7865, 831, 4683, 6430, 144]",1
"[7047, 6940, 3495, 7483, 3134, 831, 7352, 7791, 7697, 4778, 3179, 7146, 5497, 144]",0
"[4844, 2729, 144, 7473, 1461, 2367, 831, 1589, 2369, 957, 4611, 144]",1
"[7047, 6940, 3495, 4844, 7483, 4459, 2369, 7207, 2887, 7047, 1516, 4409, 3814, 7047, 5497, 144, 7076, 3507, 4183, 7529, 552, 6440, 144, 4821, 7473, 1461, 5026, 2766, 2369, 3507, 1210, 7483, 7207, 2887, 7047, 1516, 4409, 144]",1
"[7047, 2367, 3814, 7352, 5134, 6641, 1616, 7047, 1516, 7047, 1102, 3990, 7207, 4435, 831, 3659, 4113, 7829, 1197, 4285, 144, 7047, 3127, 2367, 2904, 1616, 7047, 2306, 4357, 831, 3535, 4494, 7387, 7772, 1516, 7047, 6940, 7829, 4435, 144]",0
"[7047, 6940, 3495, 7483, 4628, 831, 552, 3133, 7207, 6382, 7047, 1192, 3283, 144]",0
"[7047, 4454, 7020, 4321, 6373, 675, 6989, 7047, 3283, 117, 1377, 3900, 6373, 1197, 5547, 4982, 1114, 7011, 144]",1
"[4821, 7011]",1
"[6989, 5280, 4378, 3395]",1
"[6940, 3495, 4844, 4517, 6989, 1465, 7037, 7076, 957, 3391, 7207, 7902, 144, 4454, 7011, 6658, 957, 4517, 144, 6940, 6373, 7867, 4982, 655, 6989, 1465, 117, 986, 4454, 6989, 2494, 4844, 3535, 7207, 1551, 768, 7047, 1993, 4938, 7047, 1781, 6880, 7740, 144]",1
"[7068, 80, 552, 7025, 5280, 144, 7047, 6989, 5280, 4082, 2203, 831, 3871, 7020, 7047, 3283, 144, 4113, 6373, 1197, 1254, 3723, 7047, 6989, 5280, 788, 3833, 850, 6655, 1259, 438, 831, 452, 117, 3814, 6984, 4938, 3659, 7207, 4435, 7047, 6655, 551, 6721, 1428, 104, 5026, 1428, 4844, 105, 2466, 7047, 6227, 6019, 7847, 7047, 3094, 4986, 9, 144]",1
"[7020, 7845, 2387, 6177, 957, 5547, 144]",0
"[7047, 6940, 3495, 2893, 7047, 4454, 7011, 5466, 144, 6810, 527, 3827, 3659, 7047, 551, 3387, 9, 3283, 4082, 628, 7002, 3814, 6112, 144, 3827, 2615, 1465, 3179, 7047, 7011, 3283, 144]",1
"[7047, 6940, 3495, 7922, 6658, 7037, 957, 5935, 7207, 6989, 7047, 6880, 144, 3661, 117, 7076, 2017, 3804, 7146, 1400, 655, 6989, 1645, 7037, 7896, 6989, 7047, 1192, 3283, 144]",1
"[4454, 6989, 5280, 986, 4938, 4878, 144, 7332, 7207, 1113, 4113, 3723, 5351, 144]",1
"[7047, 6940, 3495, 825, 7047, 2843, 2306, 5430, 7483, 3814, 7047, 5497, 831, 3495, 937, 2212, 7047, 2306, 3179, 7047, 4798, 1516, 7791, 7829, 1197, 4409, 144, 7047, 2306, 4378, 3395, 831, 2609, 7207, 3762, 144]",0
"[768, 7047, 7020, 3507, 4844, 1210, 3772, 144, 1377, 7047, 6989, 5280, 3495, 1210, 2292, 144, 2017, 3507, 3828, 4683, 6989, 1465, 7207, 2948, 7047, 6880, 144, 1114, 6989, 2017, 3507, 1210, 7922, 144]",1
"[7047, 6989, 5280, 4082, 4844, 674, 2729, 831, 552, 4332, 1282, 813, 144, 3179, 7047, 1540, 5134, 117, 7068, 957, 4459, 1465, 4844, 3828, 144, 3179, 2814, 117, 7047, 1540, 4082, 7379, 1400, 2207, 117, 3814, 2387, 1465, 117, 7047, 1540, 7829, 6382, 5026, 4844, 144, 3179, 7047, 6721, 6401, 117, 452, 3179, 2597, 1461, 4082, 4844, 1610, 2729, 831, 3696, 1428, 4844, 3716, 7772, 7047, 858, 5994, 3179, 7075, 1465, 6373, 1197, 144]",1
"[7047, 1102, 3507, 3828, 822, 2648, 6989, 5280, 7791, 7020, 2792, 7047, 3283, 7076, 3507, 4608, 7207, 4516, 3814, 7047, 5532, 2306, 5134, 4938, 7047, 2477, 144, 7146, 4082, 5608, 1772, 144]",0
"[7047, 1102, 4516, 7846, 7049, 7364, 2369, 6232, 7037, 7076, 957, 4440, 4997, 3666, 1516, 117, 3661, 117, 7076, 3507, 6666, 4844, 2893, 3659, 7047, 5931, 7829, 1197, 6292, 117, 8063, 2915, 1210, 3377, 7954, 4982, 3659, 7047, 6940, 3996, 7207, 3762, 7197, 7047, 5973, 4938, 7047, 874, 144]",1
"[7047, 2477, 2494, 4844, 4516, 7047, 4733, 4938, 7047, 2306, 5182, 7483, 1377, 1616, 4525, 7047, 6658, 7207, 1197, 2513, 3814, 5029, 7207, 3762, 7047, 5935, 3273, 144]",1
"[7047, 2306, 6253, 7207, 1197, 1610, 6796, 7037, 4113, 5552, 7047, 3765, 5460, 7207, 1197, 3157, 7207, 3827, 7047, 3017, 4938, 655, 6721, 3333, 5603, 7207, 7047, 6110, 144]",0
"[7047, 2345, 957, 4844, 2729, 117, 6499, 4113, 4082, 2394, 7207, 6968, 3723, 7047, 2306, 3164, 933, 5430, 144, 7047, 2369, 2047, 4689, 4938, 1516, 7076, 4781, 7207, 4435, 144]",1
"[7076, 2893, 3245, 7049, 5940, 831, 3814, 7049, 3127, 117, 7037, 7076, 4997, 4781, 7207, 5280, 7207, 2618, 7047, 7619, 117, 6499, 7068, 4082, 4821, 4781, 3179, 552, 7364, 144]",0
"[2480, 4082, 5517, 144, 6940, 2017, 3507, 647, 2154, 6899, 986, 7740, 3814, 7047, 2306, 2470, 144]",1
"[2306, 1813, 6253, 5509, 1377, 552, 1341, 4041, 563, 3659, 2597, 4678, 7829, 1197, 3772, 3179, 1314, 6037, 831, 6036, 4082, 4613]",1
"[7047, 2306, 4082, 6541, 144]",0
"[986, 5200, 7047, 2480, 117, 7047, 2306, 6253, 6430, 144]",0
"[4844, 4702, 2909, 3377]",1
"[4378, 7607, 2469]",0
"[7947, 3245, 7047, 2369, 3696, 2017, 6161, 117, 2306, 831, 2306, 3127, 4082, 6430, 2729, 831, 6940, 3495, 7740, 7404, 7047, 1516, 7207, 1197, 4409, 144]",0
"[7947, 117, 7047, 2306, 4082, 6541, 831, 1610, 144, 4433, 4938, 7047, 7867, 4082, 2513, 1400, 7047, 6810, 762, 144, 7047, 6940, 5536, 7207, 3983, 7146, 3283, 4034, 2871, 831, 788, 3804, 7047, 5973, 7189, 144, 7146, 5497, 2494, 4844, 4781, 7207, 3848, 859, 2306, 5182, 986, 4997, 7047, 7619, 3055, 957, 798, 144, 7047, 5497, 2494, 4844, 3752, 7047, 2224, 7207, 7791, 4113, 4082, 4903, 5042, 144]",0
"[6449, 7047, 6929, 4082, 7207, 3983, 552, 7715, 6325, 3814, 7047, 2843, 6880, 117, 7047, 2306, 4517, 4082, 6541, 831, 5726, 5426]",0
"[7947, 4113, 2494, 1189, 4982, 7047, 5532, 6505, 144]",0
"[7047, 2306, 4082, 3395, 144, 3661, 117, 7068, 4082, 4821, 6189, 4938, 7529, 1178, 5430, 6449, 7047, 4896, 4938, 3055, 7037, 7829, 1197, 718, 957, 4592, 831, 5988, 7207, 4175, 343, 144]",0
"[7047, 2306, 2470, 4082, 6541, 831, 3696, 1239, 2306, 5184, 957, 5935, 3179, 7146, 5497, 144]",0
"[4190, 7047, 6810, 2351, 762, 986, 552, 1285, 1322, 117, 986, 6630, 3814, 7047, 2306, 2477, 3696, 7829, 1707, 4982, 7047, 3922, 831, 5073, 7207, 7047, 762, 144, 7047, 3922, 7829, 1197, 552, 7028, 1290, 4938, 7047, 6019, 1713, 7207, 7047, 762, 117, 831, 7047, 5073, 4082, 1890, 4938, 2387, 3045, 6796, 986, 6296, 6192, 117, 6296, 827, 986, 5345, 117, 6810, 986, 5404, 5026, 569, 144, 3661, 117, 4113, 4082, 7380, 7207, 4494, 986, 7207, 7772, 1195, 104, 7047, 6810, 2351, 762, 2346, 4268, 5087, 105, 2466, 7958, 1597, 7047, 2143, 4034, 6810, 1595, 144]",1
"[7947, 117, 2306, 6253, 3100, 144, 4683, 3950, 5935, 4982, 7047, 762, 4126, 831, 3659, 4113, 7829, 1197, 3772, 144]",1
"[7947, 117, 7047, 2306, 3814, 4125, 2119, 3193, 6253, 6680, 3211, 144]",0
"[7047, 5940, 7765, 2444, 2530, 7207, 7047, 3040, 6430, 6984, 5351, 7847, 5079, 144, 4113, 3036, 4285, 7076, 4175, 3316, 4494, 7047, 7206, 532, 2537, 6634, 7847, 859, 3139, 7865, 7207, 7700, 4718, 7189, 117, 831, 788, 3032, 4285, 7076, 3507, 552, 6702, 3428, 5078, 7772, 7076, 957, 2858, 7207, 596, 144]",0
"[7947, 117, 7047, 2306, 898, 7207, 1197, 6432]",0
"[7947, 117, 7047, 2306, 898, 7207, 1197, 7607, 6430]",0
"[7947, 117, 7047, 2306, 4082, 7607, 6430, 831, 2609, 7207, 3154, 144]",0
"[7047, 2306, 6253, 6430, 1377, 4113, 4082, 7380, 4982, 7047, 3765, 6232, 144, 7047, 1102, 1428, 634, 4683, 4982, 3659, 7076, 5280, 7207, 634, 4798, 1645, 5026, 4668, 2843, 3768, 607, 7049, 3388, 144]",1
"[7047, 2306, 898, 7207, 1197, 6430, 831, 6682, 7207, 3762, 144, 7047, 6940, 3495, 788, 3828, 768, 7047, 3055, 7037, 7829, 1197, 1508, 7207, 607, 7047, 2329, 5994]",0
"[7047, 2306, 898, 6430, 7207, 1197, 2833, 1189, 4982, 7047, 5460, 6569, 831, 7047, 4316, 4938, 2369, 3377, 7037, 4113, 4180, 7047, 3765, 7207, 1197, 1455, 5062, 144]",0
"[7947, 7047, 2306, 4082, 6430, 831, 3739, 7740, 7845, 7047, 7473, 4938, 7838, 6393, 7047, 2119, 117, 2858, 6628, 831, 7364, 2367, 6393, 7047, 3127, 2367, 144, 4113, 2270, 7037, 4985, 7047, 828, 1378, 4082, 1622, 117, 7047, 5925, 4082, 6292, 986, 4162, 7791, 1911, 7047, 7028, 7346, 1400, 6037, 3814, 7047, 6261, 7030, 7207, 7047, 874, 7791, 3336, 7047, 6810, 4578, 144, 7047, 5973, 1911, 7047, 6810, 4578, 4285, 6296, 6192, 117, 6296, 7220, 117, 5403, 4938, 6813, 117, 1503, 4938, 6810, 117, 7236, 7678, 4938, 7028, 831, 7678, 4938, 7028, 7847, 6669, 7866]",0
"[7947, 117, 7047, 2306, 4082, 6430, 831, 1610, 144, 7047, 6929, 4082, 7207, 3985, 7715, 6325, 7791, 6006, 552, 5991, 3814, 4162, 3196, 144]",0
"[7047, 2367, 4082, 1610, 831, 2609, 7207, 7387, 117, 3245, 7047, 2367, 117, 7047, 2306, 4491, 1197, 2609, 831, 1610, 7207, 3762, 144, 4683, 2345, 6373, 1197, 5547, 7207, 2790, 3306, 563, 7047, 1782, 144]",0
"[7947, 4113, 2494, 894, 7207, 1197, 6430, 986, 5351, 144]",0
"[7161, 4844, 4702, 4938, 2321, 1210, 3381, 1377, 986, 5200, 7047, 3269, 2367, 3377, 117, 4130, 6430, 3769]",1
"[7047, 2306, 4082, 6430, 831, 2609, 7207, 7387, 144, 2017, 1197, 1254, 3723, 3778, 6516, 1645, 4268, 2306, 144]",0
"[7047, 2306, 4082, 986, 6430, 986, 4113, 2017, 1197, 6449, 7047, 3127, 4938, 4357, 4082, 5414, 4299, 831, 7068, 4082, 4821, 6189, 4938, 1782, 144, 7047, 1516, 788, 6253, 7207, 1197, 5988, 7207, 4175, 4986, 3050, 7791, 4082, 3395, 831, 3814, 4190, 7845, 6541, 5430, 144]",0
"[4113, 7896, 1197, 1254, 3723, 7364, 831, 1589, 2367, 957, 647, 986, 552, 5134, 4938, 7047, 2480, 144]",0
"[3127, 1533, 3507, 1210, 7483, 1377, 4821, 7364, 5026, 6197, 6371]",1
"[2369, 957, 6666, 5086, 4223, 144]",1
"[6940, 3495, 5547, 3395, 818, 4938, 7473, 1461, 2369, 117, 7791, 628, 957, 3528, 4938, 7047, 7812, 2306, 2470, 831, 2904, 7047, 2306, 831, 923, 7740, 144]",0
"[7076, 3507, 4409, 6516, 7364, 2369, 7791, 2017, 2290, 7047, 1516, 144]",0
"[7947, 117, 7076, 7473, 552, 4389, 4938, 1533, 7207, 2887, 7047, 7473, 1465, 144, 3429, 4149, 4]",0
"[7047, 7473, 1461, 2369, 957, 7392, 1377, 3696, 7140, 3748, 4938, 7715, 5102, 7829, 4435, 7137, 4683, 1610, 144]",1
"[7047, 6940, 3495, 3827, 7047, 7473, 1461, 2369, 3179, 768, 7047, 6177, 5829, 7207, 7047, 5939, 144, 6516, 7352, 4634, 7896, 3507, 3536, 5059, 3429, 7867, 144]",1
"[7047, 7473, 1461, 2369, 5547, 7207, 2290, 7047, 6064, 4938, 2597, 7492, 7173, 7047, 3127, 831, 6572, 3659, 2597, 1461, 4466, 7207, 850, 3814, 5029, 3179, 7047, 2329, 3283, 7207, 1197, 608, 144]",0
"[7047, 2367, 4082, 4368, 831, 4113, 80, 2606, 7207, 6968, 7047, 4357, 1235, 7047, 1516, 144, 1400, 5669, 7075, 2369, 117, 3696, 1428, 3344, 822, 7395, 4938, 7146, 5497, 5607, 144]",0
"[7364, 831, 1589, 2367, 957, 4784, 3723, 7047, 6206, 4938, 7047, 6135, 3283, 7697, 3377, 7063, 4113, 7896, 3507, 1211, 144]",1
"[7947, 117, 7047, 3127, 1533, 957, 1772, 831, 5660, 144, 768, 1465, 957, 3828, 144]",0
"[5304, 634, 552, 6989, 5280, 7207, 7047, 2480, 3814, 5034, 4435, 6856, 7037, 7047, 6989, 5280, 4082, 2046, 7047, 1645, 1516, 144]",1
"[6989, 5280, 4082, 4611]",1
"[7146, 6232, 4082, 6666, 1287]",1
"[4821, 144, 6940, 2378, 4844, 4517, 862, 7384, 6989, 5284, 7890, 7146, 5134, 4938, 5497, 986, 7740, 117, 986, 4454, 7011, 7829, 4844, 3535, 7207, 1534, 768, 7047, 1993, 4938, 7047, 1781, 5497, 144]",1
"[4781, 7207, 3827, 6989, 5280]",1
"[7068, 4082, 4821, 6989, 5280, 144, 7047, 6232, 4082, 4251, 1286, 144]",1
"[7068, 4082, 4997, 552, 7203, 3179, 6989, 5280, 117, 7791, 2017, 1197, 3814, 552, 3429, 2339, 144]",1
"[7047, 6989, 5280, 6232, 3814, 7047, 2470, 4082, 4251, 1286, 144, 7047, 1102, 3507, 4844, 6630, 3723, 7047, 5497, 5945, 859, 7011, 5026, 4844, 144]",1
"[7047, 6940, 3828, 552, 6989, 5280, 6232, 4082, 7047, 2480, 7791, 4082, 2129, 1286, 144, 7047, 6940, 6373, 3827, 7047, 1114, 831, 4454, 6989, 6177, 3814, 7047, 2477, 144]",1
"[7047, 6989, 5280, 6232, 3828, 3814, 7047, 2306, 2477, 2494, 4844, 5546, 859, 1916, 144, 4113, 2017, 6572, 7047, 7585, 6177, 1881, 831, 2290, 3659, 2597, 3283, 2017, 1197, 7002, 144]",1
"[7068, 4082, 4821, 6989, 5280, 3828, 3814, 7047, 2306, 2477, 144, 628, 117, 7068, 6373, 1197, 552, 4389, 4938, 7020, 4781, 7207, 1197, 2513, 3179, 7146, 5497, 144, 3245, 7047, 7352, 117, 1944, 7207, 4639, 117, 7047, 5497, 6373, 3827, 6989, 5280, 2035, 768, 7075, 999, 7207, 4435, 6856, 7047, 3268, 1428, 7867, 986, 3991, 144]",1
"[552, 6989, 5280, 4082, 7068, 7847, 859, 2345, 117, 4175, 7047, 3055, 7791, 7829, 1197, 4663, 5026, 647, 957, 3379]",1
"[3696, 62, 725, 7068, 4082, 6666, 4821, 6989, 5280, 3814, 7047, 6227, 6084, 144]",1
"[7047, 627, 5497, 7867, 4583, 4844, 3507, 1210, 6624, 7954, 6499, 7047, 1645, 4661, 3507, 4844, 1210, 4517, 144, 1377, 7047, 3055, 7207, 1197, 4663, 6249, 934, 144]",1
"[7047, 2306, 898, 7607, 6430, 144]",0
"[7047, 1782, 4082, 733, 552, 1277, 7426, 7207, 4494, 117, 986, 7076, 3507, 4192, 7047, 762, 986, 552, 1285, 1322, 144, 4113, 4082, 7380, 7783, 7047, 762, 1516, 957, 7207, 1197, 3772, 117, 3723, 4113, 4082, 3814, 552, 1944, 117, 831, 3723, 7947, 117, 3814, 7791, 1944, 144, 3696, 6807, 7047, 1102, 7207, 5546, 4021, 2345, 4938, 7047, 762, 3814, 5029, 7207, 7387, 7049, 5532, 6505, 1254, 144, 986, 4938, 4878, 117, 3696, 807, 1610, 563, 7049, 3922, 831, 5073, 3199, 117, 3661, 3696, 7896, 4285, 7207, 4203, 7791, 3295, 2466, 7076, 4014, 7845, 144]",1
"[1409, 4723, 6161, 986, 1645, 4082, 4844, 7648, 144]",1
"[7047, 5497, 2494, 4844, 4777, 4781, 2368, 2911, 1377, 7364, 2369, 3507, 1210, 7483, 7791, 6382, 3765, 5280, 2994, 7740, 144]",0
"[7047, 6207, 4938, 7047, 2871, 6880, 957, 7607, 3541, 3814, 7395, 7047, 5449, 831, 7047, 6505]",0
"[7047, 3127, 2367, 4517, 3814, 7047, 2477, 1616, 2904, 7047, 1516, 4781, 7207, 1197, 2513, 144]",0
"[7947, 117, 7146, 6940, 3495, 4409, 7047, 1252, 7473, 4938, 7656, 7228, 7037, 1428, 1197, 909, 7207, 7049, 5497, 144, 7076, 3507, 1616, 6396, 7838, 4938, 7047, 2119, 5973, 5098, 4185, 7845, 7047, 2858, 6628, 7845, 7047, 828, 1378, 4810, 7207, 2597, 6108, 144, 7047, 2477, 788, 3833, 7047, 3127, 4938, 7047, 5497, 5918, 986, 7364, 2367, 144, 4985, 7047, 828, 1378, 4082, 1622, 7047, 5925, 7028, 4082, 6292, 7207, 7047, 6810, 2351, 762, 144, 7047, 874, 6006, 7047, 5973, 7791, 1911, 7047, 6810, 4578, 4285, 6296, 6192, 117, 6296, 7220, 117, 5403, 4938, 6813, 117, 1503, 4938, 6810, 117, 7236, 7678, 4938, 7028, 831, 7678, 4938, 7028, 7847, 6669, 7866]",0
"[7131, 4938, 7656, 4082, 4844, 5267, 3179, 7146, 6929, 986, 4113, 1428, 1197, 2893, 7065, 986, 7740, 144, 1377, 6666, 117, 7047, 6940, 3495, 4409, 822, 2638, 7207, 5404, 7047, 6929, 7845, 3535, 4938, 552, 3127, 2367, 144]",0
"[7947, 117, 7607, 7740, 2893, 144]",0
"[7068, 7765, 4628, 4938, 3659, 7047, 828, 1378, 7896, 1197, 2439, 780, 6401, 2597, 6108, 117, 3661, 7068, 4082, 4821, 4627, 3179, 3659, 7047, 5973, 7896, 1197, 2440, 527, 3696, 7896, 4285, 7207, 6242, 7783, 831, 3659, 7896, 7037, 5973, 1197, 2439, 1203, 3245, 7047, 3127, 2367, 7047, 5973, 6253, 7207, 1197, 5608, 1277, 144, 3696, 7896, 4285, 7207, 788, 4203, 3723, 7047, 6940, 4082, 5288, 7207, 2438, 768, 7047, 1792, 4938, 7047, 5973, 3245, 7047, 874, 5026, 4175, 552, 3038, 144]",1
"[7047, 6207, 1616, 2438, 7783, 7047, 5073, 7896, 1197, 2439, 144]",0
"[7047, 7364, 2369, 1616, 2288, 7047, 2306, 4938, 7047, 6505, 144, 7047, 6207, 2887, 1516, 5935, 3814, 7047, 6880, 675, 144]",0
"[7047, 7656, 3833, 552, 6197, 4627, 551, 828, 9, 7977, 1378, 7791, 7829, 3762, 7047, 762, 831, 5471, 7047, 5073, 144, 3661, 117, 7068, 4082, 4821, 4627, 4938, 7047, 6197, 4938, 7772, 7829, 7047, 5073, 1197, 4285, 144, 7047, 3127, 2367, 4082, 3574, 5774, 599, 7207, 4494, 117, 986, 4113, 2494, 4844, 5339, 859, 659, 3900, 563, 7047, 2306, 144, 3696, 7896, 6807, 7057, 7207, 5546, 552, 6315, 2367, 4938, 7047, 762, 4565, 117, 6499, 986, 7207, 3738, 7049, 1516, 144]",1
"[7947, 7364, 2367, 4082, 5547, 831, 4113, 4082, 2342, 144, 3127, 2369, 2904, 3659, 6813, 7829, 1197, 3378]",0
"[7068, 4082, 552, 6989, 5280, 3179, 5134, 4986, 4938, 7047, 5449, 6628, 117, 3661, 4821, 3765, 5280, 5026, 6989, 5280, 3179, 5134, 7341, 144]",1
"[3696, 7140, 4683, 7020, 1428, 1197, 647]",0
"[7047, 2477, 4525, 7047, 2342, 6989, 1461, 7037, 4786, 7207, 1197, 2513, 1377, 4844, 3659, 4113, 7829, 1197, 2513, 144]",1
"[7047, 7473, 1465, 894, 7207, 4944, 552, 5581, 117, 3324, 6989, 923, 7207, 6242, 3723, 7049, 2306, 2494, 7772, 4113, 6373, 144]",0
"[6989, 1465, 3507, 1210, 649]",0
"[7047, 6940, 3495, 3828, 6989, 5280, 3814, 1872, 3196, 1400, 3836, 7047, 3017, 6566, 831, 7341, 6178, 4986, 3484, 5177, 831, 4986, 7207, 1442, 7047, 2615, 1461, 4938, 5973, 3333, 7845, 4821, 7028, 144, 4821, 4683, 6989, 1465, 1428, 1197, 647, 7207, 1534, 3723, 7047, 6940, 80, 5134, 3814, 7047, 5497, 4082, 3772, 7740, 144, 6516, 6989, 1461, 6177, 7037, 1534, 7047, 2635, 4938, 7047, 6810, 2351, 762, 104, 3179, 2814, 527, 7207, 2349, 6019, 5978, 7037, 3330, 7047, 3327, 6810, 3179, 768, 7047, 5504, 105, 1428, 1197, 3828, 144]",1
"[7047, 2306, 2477, 3495, 3849, 6989, 5292, 117, 1377, 7076, 3507, 4723, 1210, 2893, 4776, 144, 4997, 7047, 6463, 3179, 7047, 7020, 3495, 1210, 5547, 117, 7076, 95, 6373, 3507, 1062, 4248, 4986, 627, 6989, 1645, 3179, 7117, 7207, 7600, 144]",1
"[7047, 7020, 3377, 7020, 7068, 1516, 117, 7791, 4082, 2729, 144]",1
"[7047, 6989, 5280, 4082, 1772, 144, 7047, 6940, 5292, 7207, 6989, 7047, 7341, 5351, 1469, 7780, 7047, 6019, 4082, 1286, 144, 5973, 6373, 1197, 4821, 6019, 3814, 7028, 1323, 144, 7780, 6019, 4082, 5404, 5973, 4082, 7047, 5991, 4938, 6810, 4578, 827, 144, 7047, 6940, 4082, 6054, 3814, 7011, 4175, 7075, 7341, 1465, 1203, 7076, 6373, 4844, 6989, 3723, 7047, 874, 4126, 4082, 6005, 552, 1995, 5973, 986, 7037, 7896, 1197, 734, 7011, 6117, 144]",0
"[7947, 144, 3269, 7020, 7845, 6177, 5547, 144]",0
"[7047, 6989, 1465, 6249, 934, 3377, 7037, 7047, 4997, 7136, 7791, 4786, 7207, 1197, 7002, 4082, 3723, 7047, 6810, 2351, 762, 4082, 2441, 7047, 3991, 5073, 5026, 4844, 144]",1
"[7047, 2306, 2470, 3833, 7047, 6989, 5280, 7791, 2047, 1516, 3814, 7047, 3273, 144]",0
"[7049, 6989, 5280, 3833, 552, 6989, 1461, 3179, 6791, 2441, 7047, 5327, 7028, 4544, 986, 4162, 117, 837, 6810, 4578, 3179, 7047, 6019, 6259, 104, 552, 1290, 4938, 6019, 117, 552, 1707, 1322, 105, 144, 7332, 7207, 3827, 6989, 1465, 7783, 552, 6019, 4544, 4082, 569, 117, 3697, 144, 7047, 1645, 6373, 4844, 1334, 3179, 2687, 6019, 6259, 144, 3827, 552, 6989, 1461, 7783, 6019, 6259, 3495, 552, 6810, 117, 831, 6989, 3723, 7047, 5073, 6163, 551, 6810, 5404, 9, 144, 3827, 552, 4787, 6989, 1461, 3179, 7047, 7047, 6810, 117, 7783, 552, 6810, 4082, 4844, 3377, 1400, 7047, 6037, 117, 831, 6989, 7037, 7047, 5073, 6163, 551, 6810, 569, 9, 144]",1
"[7947, 144, 7047, 2306, 4082, 1610, 831, 7047, 2345, 957, 6794, 144]",0
"[3696, 807, 4844, 1979, 7845, 7047, 551, 6426, 9, 6895, 6183, 144, 3179, 822, 1016, 1139, 117, 7068, 4082, 552, 3185, 4193, 7037, 5320, 7207, 822, 1016, 1140, 6796, 7037, 1139, 1428, 1197, 822, 1016, 3814, 6161, 366, 831, 1140, 1428, 1197, 7047, 6135, 1016, 3814, 365, 1377, 7772, 3723, 4986, 4938, 7047, 6043, 3245, 1016, 1141, 7791, 7697, 3814, 363, 7697, 5696, 3395, 831, 7711, 4781, 7207, 3827, 7037, 986, 552, 6139, 831, 788, 3827, 850, 6019, 3245, 1130, 3245, 364, 986, 552, 6140, 599, 4718, 7395, 117, 7146, 564, 5939, 1428, 4844, 1197, 4555, 7845, 7047, 2119, 2154, 6895, 2306, 144, 6520, 7037, 7047, 6940, 4491, 4374, 4034, 144]",1
"[7047, 2325, 6439, 1377, 7068, 4583, 1197, 6516, 2615, 1465, 7037, 4786, 3476, 6796, 986, 118, 7772, 3723, 552, 6721, 4438, 3586, 6019, 5559, 117, 7146, 6019, 4082, 6266, 1400, 7047, 5368, 7492, 7207, 2060, 552, 6139, 831, 7063, 7047, 6721, 7843, 7207, 4435, 7047, 6019, 5440, 538]",0
