Comments,Mentions_Problem
"[909, 6976, 4383, 4310, 3379, 192, 4742, 4053]",0
"[7729, 156, 6976, 2217, 2360, 3455, 6991, 5753, 2069, 192]",0
"[6875, 3479, 4382, 3599, 156, 5608, 156, 1808, 925, 3599, 3642, 156, 3879, 7573, 3767, 6976, 4574, 192]",0
"[6976, 6106, 4009, 7433, 7573, 2276, 192, 4631, 4851, 6976, 6754, 5442, 1103, 5035, 4851, 3862, 5943, 1077, 3803, 192, 6976, 5753, 1077, 2276, 2069, 961, 7318, 4851, 2328, 2378, 2772, 6973, 1614, 5657, 1077, 2292, 1312, 5027, 5654, 192, 7005, 2772, 6985, 4009, 1949, 192]",0
"[3731, 6976, 4384, 5416, 192]",0
"[7005, 6817, 3455, 909, 5753, 5416, 1473, 7360, 3481, 1963, 2069, 961, 818, 4851, 5762, 3179, 4120, 1195, 3767, 6976, 1055, 6834, 192]",0
"[7194, 7060, 2119, 711, 4730, 3599]",1
"[6976, 6817, 4809, 3479, 6976, 1292, 3264, 6973, 7533, 4543, 4159, 7041, 4226, 4290, 3767, 192, 3379, 4053, 4876, 6976, 3109, 192, 4028, 2116, 7602, 1103, 711, 5608, 3657, 1189, 7060, 2119, 711, 3599, 156, 6902, 4423, 7060, 1598, 6976, 4302, 3174, 4627, 3854, 3684, 3657, 7533, 6976, 4993, 192, 6598, 4753, 3854, 4876, 954, 840, 7329, 4254, 3767, 6976, 3345, 5584, 7012, 192]",1
"[6985, 7592, 4380, 4543, 5165, 4851, 3264, 192, 3657, 4792, 6979, 1339, 683, 3657, 7533, 7194, 7060, 2119, 711, 3599, 1103, 954, 840, 192, 3657, 3320, 954, 2803, 7602, 1190, 7060, 6155, 3174, 3619, 192, 1103, 954, 840, 156, 3657, 7533, 7194, 7060, 7289, 4925, 2119, 711, 5608, 156, 7012, 3657, 2083, 2291, 6979, 192, 1103, 954, 840, 156, 3657, 6312, 4662, 1299, 721, 7060, 6266, 6976, 5072, 4851, 711, 5608, 4925, 3599, 3642, 156, 6973, 4009, 711, 6169, 7516, 192, 3657, 7533, 7194, 7060, 2119, 711, 3599, 3642, 1103, 954, 840, 192, 7602, 6342, 7283, 1103, 711, 5608, 156, 3657, 6312, 4662, 1299, 3357, 6976, 4251, 4851, 1801, 7060, 4077, 1312, 6342, 7283, 192, 7005, 4009, 711, 6169, 7516, 192, 1103, 711, 5608, 156, 3657, 7533, 7194, 7060, 2119, 711, 4730, 1808, 192, 1103, 711, 5608, 156, 3657, 7533, 7194, 7060, 4251, 711, 4730, 3599, 192]",1
"[334, 6875, 3479, 7671, 7573, 1822, 7060, 4159, 5761, 4876, 7181, 961, 7144, 7060, 2100, 7283, 909, 6976, 3261, 192, 435, 3657, 6598, 1499, 4788, 6170, 840, 2140, 3767, 5584, 3061, 156, 5584, 3061, 4889, 6574, 6985, 7636, 1299, 4889, 4882, 840, 3767, 6976, 6817, 192, 3528, 1499, 4788, 5943, 840, 3261, 192, 499, 3657, 939, 4788, 721, 7060, 2119, 3599, 7360, 5619, 4294, 1103, 7573, 192, 4028, 6183, 1713, 4889, 6788, 6497, 3873, 3174, 3599, 2135, 961, 3657, 939, 4788, 721, 7060, 3084, 7010, 6497, 3873, 192, 541, 3528, 1499, 4788, 5114, 4380, 4952, 3261, 5963, 3237, 3599, 3642, 925, 192]",1
"[840, 4294, 2387, 1077, 4788, 5306, 3767, 5585, 3061, 192, 1180, 7275, 4809, 192, 4028, 4421, 1299, 711, 1534, 4851, 7712, 5584, 3061, 1782, 1177, 6976, 4159, 4624, 192, 3657, 3490, 4308, 3970, 6976, 6173, 3061, 961, 3384, 6976, 840, 2387, 3237, 6985, 192, 2521, 4359, 1581, 3767, 6976, 5584, 3061, 192, 6998, 7611, 4715, 7060, 1299, 2066, 683, 324, 141, 840, 6312, 4788, 1299, 721, 7060, 2655, 975, 4851, 3566, 2387, 982, 3237, 3566, 4673, 192, 432, 192, 141, 2665, 711, 1808, 6312, 4889, 7289, 4028, 140, 7611, 4009, 7676, 3090, 141, 192, 6976, 4480, 6322, 7060, 7329, 6094, 711, 4730, 1808, 4009, 2127, 7611, 4009, 6399, 4537, 192, 7636, 1299, 711, 7433, 6404, 4480, 1576, 192, 495, 141, 2132, 961, 7459, 3619, 3264, 4788, 7676, 2181, 192, 3358, 1028, 2803, 7651, 4480, 1598, 4302, 3174, 4627, 2387, 192, 540, 141, 840, 4009, 721, 7060, 2119, 5608, 961, 3599, 3642, 192, 1466, 4881, 3657, 2291, 6439, 7350, 961, 6982, 1685, 4876, 5608, 109, 759, 4925, 3599, 3597, 109, 759, 4923, 3357, 4876, 6976, 7181, 156, 4028, 7031, 1028, 2803, 6063, 1103, 724, 192, 1499, 7735, 2936, 723, 723, 7624, 7005, 1468, 1077, 3357, 961, 7597, 6312, 4028, 2847]",1
"[4726, 840, 4781, 5608, 721, 794, 4730, 3619, 192, 7194, 7060, 6220, 3884, 192, 4753, 4921, 7060, 2291, 5608, 961, 3538, 759]",1
"[840, 2140, 6598, 4788, 5443, 3767, 6976, 5584, 3061, 192, 6428, 4788, 721, 7060, 6925, 975, 3264, 5746, 7060, 840, 192, 2135, 4851, 711, 4730, 3599, 4009, 3000, 192, 6428, 978, 5746, 7060, 3599, 4618, 140, 3879, 156, 5818, 156, 2713, 141, 1499, 4788, 1299, 6951, 192, 1103, 6976, 3599, 1499, 4788, 1299, 810, 3599, 3949, 4251, 4618, 1499, 4788, 1299, 7426, 192, 5144, 4816, 7388, 4009, 4543, 192, 3884, 4618, 3358, 2803, 5002]",1
"[4882, 4356, 5351, 4009, 6973, 3657, 939, 3340, 954, 2803, 877, 816, 711, 3599, 1103, 711, 5608, 7611, 5325, 740, 7060, 5610, 5746, 3037, 156, 4226, 2658, 2820, 192, 840, 2140, 1077, 4788, 6503, 3767, 6976, 5584, 4, 3657, 4368, 7060, 3084, 6979, 3767, 6976, 6173, 3061, 192, 4631, 4851, 6976, 840, 3264, 4009, 3731, 156, 3629, 156, 3657, 939, 3340, 954, 2803, 7602, 744, 4730, 3599, 5001, 140, 3636, 683, 274, 141, 961, 6428, 3599, 1499, 4788, 1299, 810, 7023, 840, 140, 6063, 1534, 7651, 5608, 141, 192, 3619, 2204, 4009, 4543, 3767, 6976, 6817, 192, 6155, 3264, 4009, 5306, 3767, 6976, 1713, 3629, 3657, 7533, 4788, 721, 7060, 4278, 6976, 5414, 7439, 3174, 6973, 192]",1
"[1499, 4788, 2119, 4730, 3599, 192]",1
"[7194, 7060, 2119, 3619, 6428, 2083, 4662, 5606, 1598, 975, 3264, 192]",1
"[140, 324, 141, 3657, 2521, 4662, 3490, 740, 7060, 954, 840, 759, 7060, 6925, 7005, 140, 432, 141, 6985, 7592, 4753, 2181, 2891, 3619, 961, 3657, 1499, 4788, 2119, 711, 4730, 4882, 140, 495, 141, 3657, 2521, 4662, 3490, 740, 7060, 954, 840, 759, 7060, 6925, 7005, 140, 540, 141, 6976, 5584, 4009, 6598, 4100, 6976, 2271, 4882, 5443, 1473, 5524, 192]",1
"[3657, 7533, 7194, 7060, 6333, 1103, 711, 5608, 961, 711, 3599, 3642, 7651, 6976, 6063, 2713, 192]",1
"[334, 6875, 2421, 4788, 5442, 2140, 3767, 5584, 3061, 192, 3528, 1499, 4788, 1598, 6991, 3261, 192, 435, 5608, 4009, 912, 7060, 1576, 1808, 156, 1466, 4889, 721, 7060, 2119, 711, 3599, 3528, 1499, 4788, 5943, 3281, 3264, 192, 499, 882, 840, 2140, 4788, 3357, 961, 5608, 4788, 721, 7060, 2119, 3599, 192]",1
"[923, 2105, 3767, 2384, 3767, 724, 5490, 192, 6985, 1077, 6439, 4025, 7651, 7439, 961, 2119, 3619, 3264, 192, 925, 2298, 4851, 7350, 4009, 7676, 3090, 1466, 3358, 2803, 7602, 1686, 4876, 5619, 4925, 3599, 3642, 109, 759, 1467, 3767, 840, 7439, 192]",1
"[5523, 2536, 4662, 3490, 840, 2387, 192]",1
"[1499, 4788, 4284, 3767, 1103, 840, 6428, 1478, 4662, 6925, 2298, 4851, 711, 1808, 192, 5608, 4009, 4788, 721, 7060, 794, 711, 1808, 192, 7597, 7636, 3460, 3684, 711, 5608, 1581, 3567, 5590, 2819, 1808, 692, 4788, 721, 7060, 794, 3599, 6428, 1478, 4662, 1299, 6951, 192]",1
"[4631, 4851, 6976, 2652, 1537, 5137, 7060, 3623, 192, 7005, 1499, 4788, 1299, 6951, 3684, 3619, 1077, 4788, 5306, 3767, 6976, 6817, 192, 3619, 1499, 1299, 810, 7023, 840, 156, 5608, 4925, 6171, 192, 3657, 7688, 6741, 3110, 1177, 4184, 840, 4925, 5608, 3264, 4925, 7360, 6171, 3174, 5223, 2204, 192]",1
"[6976, 840, 4574, 4009, 6951, 3629, 7005, 6183, 6351, 1103, 2135, 4851, 840, 761, 2536, 4662, 5606, 4413, 1103, 4028, 4009, 4788, 5246, 192, 6994, 1077, 6793, 7060, 1299, 5288, 192, 6976, 840, 2008, 3479, 711, 7433, 2969, 4251, 4851, 6959, 192, 7433, 3379, 7670, 3530, 192]",1
"[6925, 1537, 6179, 7060, 1299, 7708, 4705, 192, 4028, 6183, 6875, 3479, 6515, 4631, 4851, 6976, 7041, 4876, 1727, 156, 3657, 7688, 5834, 6875, 7060, 5114, 6016, 4851, 4717, 6925, 1537, 6973, 4509, 3518, 6979, 1238, 3261, 2996, 961, 6817, 2140, 192, 6817, 914, 7060, 5442, 6063, 2713, 3664, 7060, 5608, 1103, 7573, 3479, 3601, 156, 1466, 6994, 3490, 925, 5443, 5995, 7613, 6342, 3767, 156, 6973, 2502, 711, 7329, 7619, 4009, 3599, 3642, 961, 5608, 1399, 192]",1
"[3031, 2008, 4009, 6951, 192, 1466, 4788, 3767, 2384, 192, 4028, 4100, 1612, 3684, 7544, 1499, 4693, 7060, 4028, 192]",1
"[4631, 4851, 6976, 6925, 1537, 1077, 1216, 3312, 192]",1
"[6976, 6875, 3479, 2546, 711, 3409, 4053, 3767, 6955, 192, 840, 2008, 4009, 6951, 2970, 7651, 5762, 1890, 1778, 961, 6029, 4009, 7324, 7060, 6925, 840, 4574, 7651, 4041, 7392, 192]",0
"[6976, 1713, 2726, 3379, 4683, 961, 6180, 7060, 1299, 2596, 961, 3154, 6554, 6038, 4876, 5524, 5266, 192, 6976, 4496, 7592, 4119, 6300, 192, 3618, 7688, 4359, 4627, 6225, 1103, 3617, 192, 2631, 6021, 3767, 6976, 6832, 4009, 4882, 7647, 4251, 2786, 156, 4788, 711, 4251, 4851, 7647, 4251, 2785, 192]",1
"[2833, 774, 3479, 711, 2431, 2282, 7708, 192, 6976, 1713, 4009, 7573, 6636, 192]",0
"[1713, 4009, 7708, 5416, 961, 3159, 2596, 192, 2631, 3258, 4009, 3456, 6372, 6866, 192, 6875, 7226, 4656, 1073, 7433, 7573, 156, 1466, 3657, 2083, 6170, 2008, 3174, 2833, 3264, 156, 7604, 3767, 6728, 3261, 2083, 3490, 1311, 3454, 7651, 4470, 4496, 3767, 4952, 4347, 2013, 192]",0
"[4753, 1272, 4683, 156, 3455, 4650, 6869, 7651, 4650, 3258, 1495, 192]",0
"[6976, 1713, 4009, 3767, 3305, 1666, 961, 5575, 192, 4702, 909, 4496, 6184, 3452, 4889, 4882, 6866, 156, 4925, 7318, 3258, 1495, 7060, 3452, 4952, 6869, 192, 4683, 6183, 1055, 3767, 909, 4851, 6976, 3067, 192, 6985, 1077, 4753, 4984, 4722, 1372, 192]",0
"[6976, 1713, 4009, 7573, 7708, 192]",0
"[3379, 1727, 5265, 3159, 192]",1
"[6976, 1713, 4310, 1674, 961, 7221]",0
"[6976, 3261, 4851, 3949, 4251, 961, 3879, 1077, 3731, 3767, 711, 2156, 7542, 156, 3658, 192, 1473, 2132, 711, 2586, 2562, 3174, 711, 4257, 192, 4028, 1308, 7433, 6898, 3174, 6976, 7329, 7060, 3370, 961, 1624, 711, 3599, 3237, 3641, 4851, 4257, 2833, 7041, 7060, 4100, 794, 4028, 7060, 711, 3949, 4251, 192, 711, 1347, 7542, 7688, 3490, 1311, 1473, 2132, 954, 4921, 4851, 816, 7060, 6976, 3949, 4251, 7604, 7329, 1499, 6170, 909, 6976, 4257, 192, 816, 711, 7329, 7060, 3949, 4251, 2536, 4788, 794, 6976, 1469, 711, 7060, 711, 3599, 109, 5255, 1469, 109, 4251, 192, 6985, 4009, 4753, 4921, 3174, 7459, 5255, 1470, 192]",1
"[4744, 3731, 1713, 192, 7324, 6038, 2290, 1056, 156, 961, 6976, 1713, 4009, 7433, 5575, 192, 3629, 156, 711, 3053, 6998, 1499, 1299, 3760, 192, 3174, 2684, 156, 3767, 3882, 156, 3117, 694, 695, 4009, 7324, 7060, 7117, 2204, 3237, 6976, 4730, 4489, 7060, 6976, 5025, 4489, 156, 7611, 4009, 4788, 6976, 2065, 7542, 192, 925, 156, 3657, 1333, 6973, 6976, 3729, 1499, 1299, 4338, 4627, 2677, 1473, 5682, 6976, 4816, 4851, 2205, 3571, 192, 3174, 2851, 156, 3767, 915, 909, 6976, 2013, 156, 6985, 1077, 5686, 2205, 3571, 683, 7331, 140, 6260, 694]",1
"[1785, 1499, 1299, 6184, 7026, 6976, 5397, 2617]",0
"[3657, 2083, 6170, 711, 3638, 4816, 4851, 1785, 4876, 6976, 3345, 1466, 4028, 4009, 4788, 2829, 2506, 192]",0
"[6705, 1581, 7026, 6976, 5397, 192, 1788, 1581, 3767, 6013, 432, 192]",0
"[6976, 6875, 2421, 711, 3379, 4053, 4851, 4363, 1950, 1785, 7026, 6976, 4218, 4851, 6976, 5397, 192]",0
"[3568, 6323, 4321, 4851, 1785, 156, 1466, 4358, 3237, 4882, 6885, 4889, 192]",1
"[6976, 6875, 4119, 1790, 6978, 1581, 7026, 6976, 5397, 192]",0
"[6976, 6875, 3479, 1311, 6708, 5733, 156, 3629, 6994, 3490, 1788, 6439, 4851, 6976, 1581, 5511, 877, 6976, 2225, 156, 3658, 192, 405, 4847, 156, 457]",1
"[6976, 1713, 3227, 4009, 5320, 3379, 192]",0
"[3879, 961, 3599, 3949, 4259, 6312, 4788, 1334, 7060, 1801, 192, 6994, 1334, 7060, 3619, 7611, 1334, 7060, 1801, 192, 925, 156, 711, 7329, 6312, 4788, 3490, 4380, 1801, 192, 7005, 4009, 5246, 7651, 6976, 2205, 961, 4574, 1912, 192, 4955, 156, 6976, 5753, 7592, 5416, 3731, 192]",1
"[4384, 1077, 4451, 1056]",0
"[6875, 3479, 3454, 324, 7060, 4661, 961, 4661, 7060, 4661, 5752, 7433, 1672, 192, 4788, 4889, 3767, 1713, 156, 1466, 925, 6976, 5746, 3261, 1077, 7676, 3409, 2862, 3053, 192, 4226, 3657, 1499, 4788, 6170, 5608, 1169, 7651, 975, 1808, 192]",0
"[3455, 909, 5753, 192]",0
"[3657, 6999, 4028, 2536, 156, 1466, 3657, 2521, 4662, 3045, 1909, 3767, 4657, 967, 192]",0
"[6976, 5749, 4383, 4009, 7573, 4338, 192]",0
"[4588, 6315, 3379, 5749, 4383, 192]",0
"[6976, 5608, 1499, 2888, 7654, 1336, 7060, 711, 1808, 156, 7005, 6312, 1299, 2066, 1103, 6976, 5608, 4652, 1334, 7060, 711, 1808, 192]",1
"[5094, 7670, 4876, 3053, 2216, 156, 4795, 4876, 6976, 4952, 192]",1
"[6976, 2205, 3455, 909, 6976, 5753, 7433, 7573, 192, 4876, 6976, 2565, 156, 6985, 4009, 711, 3119, 3767, 2205, 2360, 157, 4117, 711, 6372, 7329, 6832, 961, 6372, 5995, 7173, 4430, 6976, 6063, 2713, 826, 1499, 4788, 1299, 7324, 3174, 1399, 5608, 961, 3599, 3642, 5380, 192, 7735, 1499, 2687, 2119, 6234, 6834, 4925, 4627, 6970, 4882, 1756, 7060, 2392, 3684, 6976, 6063, 2713, 3479, 4627, 6970, 4882, 5995, 192]",1
"[6369, 6976, 985, 7022, 954, 2864, 4876, 6976, 3579, 961, 7533, 7276, 156, 7005, 6113, 5712, 7597, 7533, 766, 3767, 6013, 324, 192, 482, 1292, 3261, 5070, 2077, 7060, 640, 6, 4925, 3214, 6562, 192, 6976, 6142, 3767, 6976, 5585, 4889, 2314, 2284, 3037, 6973, 7592, 7676, 3767, 6976, 4159, 7430, 192]",1
"[6976, 5608, 1499, 4788, 6194, 954, 2891, 1808, 961, 1499, 4788, 6170, 6976, 4251, 4851, 6976, 1801, 192, 3599, 3642, 1499, 4788, 6170, 1801]",1
"[1292, 3261, 1077, 7676, 3090, 2862, 3053, 192, 6875, 2083, 7670, 4876, 1339, 3261, 192, 334, 6817, 2117, 7602, 5608, 7145, 7060, 2119, 3599, 192, 435, 3599, 3642, 1499, 2119, 1808, 192, 499, 7602, 1686, 4876, 6315, 1808, 156, 6817, 2117, 192, 541, 5074, 1077, 7482, 192]",1
"[334, 7329, 1499, 4788, 6331, 7283, 1103, 1399, 5608, 961, 3642, 156, 4753, 5995, 6809, 192]",1
"[6976, 6817, 4009, 3767, 3409, 6287, 192, 4028, 4009, 2644, 4882, 4851, 6976, 1345, 3657, 3490, 6184, 156, 961, 6994, 6598, 2421, 4662, 3728, 909, 4851, 6976, 2913, 3264, 192]",1
"[4025, 1077, 3107, 1466, 2132, 3599, 3237, 711, 5608, 759, 1423, 3767, 3531, 192, 3657, 939, 7194, 7060, 2119, 954, 759, 7611, 3479, 6063, 2713, 826, 3174, 5608, 961, 1469, 192, 5608, 2536, 4788, 3490, 711, 1624, 1808, 3872, 3055, 7060, 1624, 3566, 5608, 1808, 192]",1
"[6976, 5995, 6805, 4921, 1350, 5608, 961, 3613, 4009, 4788, 5306, 192, 3281, 6976, 4905, 1499, 4788, 1299, 5116, 4379, 925, 1103, 6063, 4341, 3664, 1499, 4788, 1299, 7324, 3174, 2132, 7171, 761, 192]",1
"[6369, 6976, 3096, 6013, 156, 1214, 6179, 7060, 3490, 5388, 711, 4320, 156, 961, 810, 4631, 4851, 6976, 4543, 3261, 192, 3629, 156, 3162, 1077, 6439, 4851, 6979, 3657, 3210, 4543, 683, 350, 4009, 4753, 5255, 1469, 109, 4251, 3174, 711, 3599, 6973, 1499, 1299, 7456, 1473, 711, 5611, 156, 3629, 6985, 4009, 711, 4241, 7060, 6976, 3599, 3879, 192, 435, 3657, 939, 4788, 721, 7060, 1168, 711, 1808, 7060, 4657, 5378, 1103, 711, 5608, 192, 6976, 5608, 6312, 1299, 721, 7060, 7670, 3174, 4889, 4882, 1808, 156, 3629, 156, 3530, 3657, 939, 721, 7060, 794, 4650, 1801, 156, 7611, 6312, 1299, 5908, 7060, 840, 4889, 192, 499, 5287, 840, 157, 7194, 7060, 4294, 7060, 6976, 6817, 1103, 840]",1
"[6281, 3261, 1077, 7676, 156, 3629, 711, 3053, 4851, 6979, 1077, 6598, 4788, 192, 6976, 4251, 4009, 5443, 1339, 683, 711, 5608, 1499, 4788, 6170, 3619, 7611, 2521, 4788, 3490, 3712, 1182, 192, 711, 5608, 1499, 4788, 5818, 7060, 711, 6497, 3884, 156, 961, 6312, 4788, 1299, 721, 7060, 2655, 3879, 192, 5608, 961, 3613, 1499, 4788, 5724, 1473, 6063, 2713, 3664, 192, 840, 1499, 4788, 7439, 909, 3619, 4925, 3879, 192, 711, 5608, 4009, 721, 7060, 5248, 3619, 4851, 975, 1801, 156, 4788, 4100, 6976, 1808, 3498, 1337, 7060, 192, 711, 5608, 1499, 4788, 1624, 6976, 1808, 3498, 1337, 7060, 192, 5608, 1499, 4788, 6170, 1470, 2828, 7602, 6976, 1469, 3479, 5476, 6976, 3599, 3767, 3949, 4251, 192]",1
"[3174, 6976, 6063, 5626, 156, 511, 2652, 1537, 5070, 2077, 7060, 585, 6, 4925, 7020, 6562, 192, 6976, 5585, 7533, 7433, 2385, 192]",1
"[724, 4254, 6925, 1537, 7592, 3454, 192]",0
"[3684, 840, 7145, 7060, 2291, 1808, 156, 2075, 3619, 3338, 2292, 192, 6356, 1170, 1350, 3884, 961, 4952, 4588, 3454, 7573, 192, 6817, 3374, 3970, 2803, 7602, 7544, 7158, 7060, 2119, 3599, 7654, 3712, 156, 7012, 3619, 3338, 2127, 4650, 7046, 192, 140, 5619, 4294, 141, 6875, 2083, 5347, 794, 4812, 1598, 3174, 2730, 5701, 192]",1
"[3455, 909, 2652, 1537, 192]",0
"[324, 141, 1103, 3020, 1103, 3657, 1499, 6901, 156, 954, 840, 1499, 4788, 2291, 711, 5590, 2819, 1808, 192, 432, 141, 5619, 2521, 4662, 1014, 7060, 3490, 5590, 2819, 1801, 192, 495, 141, 3599, 3647, 2521, 4788, 6179, 7060, 1299, 721, 7060, 4359, 3879, 192, 540, 141, 6976, 5584, 2536, 4788, 2527, 975, 2652, 1537, 192]",1
"[6985, 4009, 4753, 3264, 7060, 2655, 711, 5608, 109, 1808, 192]",1
"[2838, 2938, 3767, 5584, 156, 7680, 3409, 192]",0
"[6976, 5584, 3061, 4009, 5416, 3701, 1466, 4028, 2536, 4788, 3785, 3627, 6976, 6817, 3455, 2652, 1537, 192, 6976, 5752, 1350, 5608, 961, 1808, 4009, 4788, 5416, 3731, 192]",1
"[324, 141, 4028, 6183, 6973, 6445, 4009, 7712, 7651, 840, 4294, 3264, 156, 1103, 3657, 939, 4788, 721, 7060, 6332, 1103, 954, 840, 7651, 6976, 5443, 2140, 156, 7034, 3657, 939, 7194, 7060, 6925, 7005, 2652, 1534, 432, 141, 2604, 7060, 4543, 3264, 4851, 5608, 1331, 1169, 7060, 711, 1808, 156, 3657, 939, 7194, 7060, 6925, 7005, 2652, 1534, 192, 495, 141, 4028, 6183, 6973, 6445, 4009, 7712, 7651, 840, 4294, 3264, 156, 1103, 3657, 939, 4788, 721, 7060, 6332, 1103, 711, 7329, 540, 141, 6985, 4009, 4753, 5255, 1469, 109, 4251, 156, 3528, 1499, 4788, 6925, 7005, 2652, 1534, 192]",1
"[7433, 7573, 3731, 192, 909, 2652, 1537, 3657, 7144, 1077, 7676, 192, 5585, 2536, 4788, 2384, 3627, 6976, 6817, 3455, 2652, 1537, 192]",1
"[2083, 4788, 3084, 2451, 3767, 7611, 6959, 1077, 2546, 156, 4720, 4009, 4028, 6503, 3767, 5584]",1
"[6976, 6925, 1537, 6179, 7060, 3490, 4753, 820, 6925, 1537, 4952, 6970, 7010, 1228, 3312, 2618, 6095, 156, 6439, 4851, 6976, 5255, 4543, 6959, 3785, 6955, 6976, 5995, 1288, 740, 3357, 7060, 711, 5608, 156, 1103, 3498, 4009, 721, 7060, 2119, 4650, 1801, 192]",1
"[6976, 6955, 7533, 3794, 156, 6976, 4574, 961, 2008, 7592, 4788, 7008, 6951, 192]",1
"[6026, 3061, 3210, 1466, 4009, 2730, 192]",1
"[324, 141, 4753, 4574, 4009, 6951, 192, 432, 141, 3576, 2008, 6925, 1019, 7060, 1299, 7007, 192]",1
"[909, 4427, 6959]",0
"[6925, 1537, 7708, 961, 6817, 4009, 1605, 961, 5241, 6955, 4009, 2546, 5416, 192, 6875, 2083, 5114, 4882, 6013, 4851, 6955, 961, 6435, 4534, 2806, 6598, 5306, 192]",1
"[4889, 1292, 6095, 6959, 2083, 1299, 3210, 3767, 6976, 6925, 3151, 961, 6976, 6480, 3151, 2421, 4788, 3490, 975, 6959, 192, 6976, 5585, 2421, 4788, 3834, 7604, 6976, 6959, 7592, 4925, 3684, 6985, 7592, 975, 192]",1
"[7729, 156, 332, 961, 4666, 5753, 5416, 1077, 3454, 5416, 192, 6834, 1077, 4382, 5416, 7081, 192, 3657, 2521, 4662, 3084, 975, 4022, 5746, 7060, 2217, 192]",0
"[6976, 2075, 6038, 3067, 4349, 6976, 1338, 961, 3480, 5753, 7060, 5707, 7005]",0
"[5255, 1470, 140, 3949, 141, 156, 3599, 961, 3884, 2326, 1077, 4788, 3454, 5416, 192]",0
"[3767, 6976, 4574, 1656, 961, 6106, 3061, 156, 2631, 4826, 3479, 3379, 5752, 7651, 2631, 4952, 192]",0
"[4380, 324, 683, 4661, 961, 4661, 683, 4661, 5751, 4382, 3807, 961, 6994, 1555, 1028, 2115, 192, 1713, 2536, 4788, 7318, 2328, 2379, 7602, 7171, 5746, 140, 5596, 4009, 2292, 156, 3619, 141]",1
"[6985, 4009, 332, 5607, 1350, 1808, 961, 5619]",0
"[6976, 6817, 3455, 6976, 332, 961, 4666, 5753, 5416, 192, 6976, 5590, 2819, 1808, 961, 5608, 5752, 4382, 1103, 332, 192]",0
"[6976, 2217, 2360, 4009, 3794, 192, 936, 4028, 3479, 6976, 2065, 332, 4925, 4664, 178, 5752, 156, 4028, 2536, 4662, 3490, 975, 4130, 4851, 7388, 192]",1
"[909, 6976, 1292, 3261, 3490, 1311, 3731, 192, 6875, 1103, 7621, 3490, 7671, 5606, 3467, 7060, 4359, 1792, 3264, 7670, 192]",0
"[6976, 4707, 3261, 1077, 3731, 192, 6976, 5584, 3061, 2942, 3627, 7060, 740, 6439, 4851, 6991, 3261, 925, 192, 3629, 156, 6976, 1808, 4257, 1014, 2828, 1312, 6976, 5608, 1625, 711, 1808, 192, 7005, 6312, 4662, 3460]",1
"[6985, 7533, 4753, 3264, 3731, 2618, 430, 5943, 192, 6428, 6985, 4009, 711, 2567, 3761, 192, 3629, 6985, 1077, 6439, 3261, 7611, 4712, 3281, 3763, 192, 324, 141, 840, 3479, 4753, 4921, 7060, 5248, 4925, 7439, 3620, 141, 840, 4009, 4788, 721, 6700, 3884, 4925, 5818, 7060, 3881, 141, 840, 3479, 4753, 4921, 2181, 7060, 2655, 3566, 5378, 192, 3498, 6312, 1299, 721, 7060, 2655, 3566, 4673, 192, 540, 141, 4650, 5619, 961, 3599, 3647, 1499, 1299, 2127, 7651, 6976, 6063, 2713, 3664, 192, 6985, 4009, 4753, 2713, 4925, 5995, 7388, 192, 7005, 7636, 911, 711, 4320, 4851, 2612, 2785, 961, 6976, 985, 7636, 925, 1299, 6801, 7060, 1185, 1473, 5993, 192, 1499, 1299, 3760, 1473, 711, 432, 4235, 7388, 1713, 3767, 4576, 141, 5072, 6312, 1299, 2745, 192, 7613, 2777, 6976, 2387, 7081, 4028, 6312, 4788, 1299, 2493, 1103, 5177, 6963, 192, 1499, 1299, 3760, 1473, 6367, 7360, 7173, 1103, 5072, 3906, 4851, 6963, 3767, 7464, 192, 961, 1044, 2746, 3767, 4574, 6428, 6973, 5072, 4009, 2745, 7026, 6976, 1031, 141, 6155, 3599, 3264, 2536, 4788, 7670, 7602, 711]",1
"[1103, 711, 3599, 3642, 3657, 939, 4788]",0
"[5608, 1499, 7439, 909, 3619, 5251, 192, 5608, 1499, 2119, 3599, 5248, 7654, 4077, 975, 1808, 192, 794, 5159, 1467, 4009, 7213, 1808, 3906, 4851, 3599, 156, 961, 4028, 4009, 4788, 7676, 192, 711, 3599, 1499, 3490, 4717, 3127, 4819, 192, 3599, 6155, 3258, 4889, 6323, 6976, 3096, 4400, 5915, 3906, 4851, 909, 192, 1103, 711, 3613, 7735, 1499, 2655, 975, 1808, 156, 7611, 4009, 4788, 911, 192]",1
"[840, 1499, 4788, 6170, 3622, 4251, 4851, 5619, 2536, 2491, 1808, 3854, 4251, 4851, 3599, 3642, 2536, 4788, 2491, 909, 3854]",1
"[3107, 188, 1499, 4284, 3767, 961, 4284, 4959, 167, 1499, 2123, 5620, 3648, 157, 7350, 1499, 2655, 3567, 5378, 157, 5255, 1470, 3279, 3731, 157, 3884, 3279, 3731, 4025, 157, 840, 1499, 4788, 2119, 3619, 157, 3599, 3647, 1499, 2655, 5590, 2819, 1801]",1
"[6976, 6817, 5118, 915, 909, 6976, 3261, 6973, 1077, 2351, 1103, 5035, 4851, 6976, 2304, 192, 4882, 6497, 4022, 6973, 7533, 6742, 961, 5863, 7533, 4383, 6976, 5608, 7060, 711, 5590, 2819, 1808, 192]",0
