comments,is_prompt_exists
"[3853, 2187, 2314, 5097, 1470, 3226, 1786, 4185, 5039, 81]",0
"[4055, 3501, 497, 811, 45, 2840, 46, 559, 512, 2591, 390, 131, 45, 5372, 46, 90]",0
"[977, 1501, 846, 1121, 2155, 1673, 2699, 5013, 4541, 3263, 81]",0
"[2611, 5469, 5097, 983, 592, 5097, 5205, 2870, 3567, 2327, 750, 792, 81]",1
"[2611, 2216, 5011, 2611, 5469, 5013, 977, 3565, 3361, 3542, 5013, 5073, 61, 3615, 3407, 3766, 965, 2973, 580, 1641, 5601, 1001, 3857, 2699, 81]",0
"[734, 61, 2611, 5469, 5097, 983, 592, 5097, 4537, 5013, 7, 2998, 3542, 3916, 2276, 5526, 5013, 977, 2927, 2699, 81]",1
"[5013, 1675, 4540, 2853, 5486, 5115, 2975, 63, 2611, 16, 3931, 330, 7, 3615, 3357, 4211, 993, 5208, 3565, 81]",0
"[5022, 846, 4545, 1235, 4261, 2327, 3299, 5011, 846, 2688, 5097, 4985, 5601, 580, 3794, 5567, 3766, 1758, 81]",0
"[5013, 4261, 5011, 2836, 3766, 1159, 61, 4992, 3277, 61, 755, 5701, 2596, 3396, 846, 716, 2688, 5097, 4985, 2327, 5600, 5013, 1967, 81]",0
"[2870, 16, 983, 5399, 1502, 2276, 1750, 5601, 645, 1760, 5097, 4985, 5016, 837, 2276, 5013, 1235, 4261, 2645, 2067, 1551, 646, 983, 4986, 5598, 5013, 1967, 81]",1
"[3853, 5319, 5013, 5695, 792, 1133, 3299, 1526, 5598, 3290, 5232, 2791, 1783, 5097, 580, 3337, 4628, 81]",1
"[2699, 5198, 5097, 1744, 580, 1612, 3847, 813, 61, 2870, 2853, 801, 5011, 2870, 2853, 2688, 5097, 2799, 5013, 948, 5598, 5013, 5677, 81]",0
"[5039, 3230, 5011, 817, 5011, 5595, 5097, 5345, 5013, 1172, 3542, 5013, 950, 846, 4299, 5097, 5360, 3578, 3081, 903, 2204, 5011, 846, 1708, 5598, 4964, 813, 61, 3615, 903, 4815, 4716, 81]",0
"[5022, 2853, 3478, 5486, 5097, 610, 5013, 3766, 35, 3243, 5097, 2495, 5013, 961, 3841, 5026, 2204, 2699, 4964, 949, 81]",0
"[5039, 2853, 2542, 4303, 985, 5491, 1165, 3578, 5345, 5013, 3244, 2276, 2282, 817, 81]",0
"[5284, 3542, 1559, 5491, 2402, 5598, 580, 3929, 4699, 4865, 868, 4699, 3037, 441, 3466, 3242, 439, 5039, 4796, 5013, 590, 5097, 1571, 1612, 3848, 81]",0
"[5022, 846, 4134, 580, 3511, 3542, 5487, 3377, 1551, 663, 5039, 3033, 390, 217, 81]",0
"[2116, 5013, 4699, 1301, 4676, 5491, 1165, 654, 755, 4223, 4698, 3524, 2327, 1613, 4698, 1354, 81]",1
"[5039, 5486, 5491, 1165, 3702, 5013, 2012, 4699, 3522, 5097, 5013, 3245, 45, 46, 3288, 61, 755, 4028, 5491, 1828, 3418, 4794, 5013, 3244, 61, 5013, 2012, 3847, 5554, 1491, 5097, 3841, 1734, 3630, 2282, 817, 4385, 81]",0
"[718, 5013, 947, 5097, 5365, 5013, 5676, 2310, 4676, 5011, 5013, 1758, 35, 4698, 3017, 1165, 983, 3843, 755, 3171, 2327, 5013, 949, 81]",1
"[5692, 5634, 734, 3453, 5097, 4023, 580, 1504, 3235, 5097, 1505, 580, 4698, 5097, 750, 906, 62, 868, 2853, 5013, 1675, 2198, 5223, 2276, 5013, 961, 81]",1
"[4203, 5013, 4302, 854, 813, 4385, 5255, 580, 3092, 4442, 756, 2699, 5013, 949, 81]",1
"[4676, 3109, 868, 5013, 5351, 3400, 2109, 604, 5013, 5345, 3542, 4964, 792, 2699, 5013, 949, 61, 5021, 5541, 2853, 2870, 750, 2864, 81]",0
"[5357, 5257, 5013, 660, 4808, 5039, 5634, 3915, 4057, 3565, 975, 3021, 61, 1127, 1133, 607, 5030, 693, 5011, 2870, 35, 3558, 81]",0
"[5026, 846, 3578, 3407, 4875, 61, 5022, 3218, 983, 4660, 5487, 5097, 627, 5039, 61, 1127, 2699, 5013, 1982, 61, 5013, 1608, 2346, 2853, 3872, 81]",0
"[5284, 3542, 1559, 5491, 2402, 5598, 580, 3929, 4699, 4865, 868, 4699, 3037, 443, 3357]",0
"[229, 264, 293]",0
"[5491, 3453, 5013, 590, 5097, 1112, 837, 5011, 846, 1174, 3542, 5405, 1929, 2276, 5636, 4]",1
"[3853, 1757, 3154, 5039, 784, 4574, 1971, 1750, 5097, 1112, 837, 5011, 2713, 5013, 590, 5097, 1828, 5405, 5184, 61, 1929, 61, 755, 4413, 5097, 5013, 5405, 3017, 81]",1
"[5039, 2853, 3454, 5097, 1112, 5436, 813, 81]",0
"[3846, 903, 4812, 2699, 3125, 2853, 5251, 2276, 5357, 81]",0
"[4626, 61, 2611, 2495, 4401, 3564, 5452, 2881, 4385, 2977, 5313, 81]",0
"[5526, 2611, 1255, 3407, 3766, 61, 5021, 5013, 2918, 3945, 987, 2958, 755, 2480]",0
"[718, 817, 5097, 1677, 1612, 4548, 2699, 2553, 81]",1
"[5039, 5554, 718, 4704, 2355, 2425, 755, 4129, 2656, 3977, 81]",0
"[734, 718, 610, 5097, 3374, 1977, 3017, 45, 2484, 600, 46, 4676, 837, 1165, 2371, 5016, 3656, 5406, 81]",1
"[5039, 4574, 734, 718, 837, 5097, 4118, 2093, 5406, 61, 3347, 2309, 755, 5654, 5017, 944, 81]",0
"[2276, 2419, 5145, 837]",0
"[460, 45, 4489, 46, 574]",0
"[5022, 2853, 750, 758, 792, 5533, 1810, 716, 3081, 5550, 1449, 61, 5598, 5016, 1251, 3511, 61, 4817, 755, 61, 3542, 1559, 61, 3422, 81]",0
"[5651, 4574, 2495, 3570, 3026, 5039, 5115, 4]",1
"[1609, 61, 2611, 1165, 1737, 755, 1497, 5520, 5013, 1960, 5701, 3844, 2853, 1609, 3846, 81]",0
"[5013, 4397, 1143, 3418, 983, 1846, 5598, 305, 3701, 837, 2678, 949, 903, 4815, 3026, 4712, 2052, 81]",0
"[2520, 61, 5008, 5692, 2276, 5039, 4628, 81]",0
"[2611, 5474, 5399, 2479, 5097, 983, 592, 5097, 4423, 964, 2327, 5013, 4468, 1129, 755, 2611, 5634, 3026, 5097, 5345, 5039, 2699, 3407, 813, 81]",0
"[2611, 1165, 4481, 5219, 5487, 3542, 613, 5013, 963, 4423, 81]",0
"[2327, 5013, 4468, 1129, 868, 2870, 2853, 4339, 3506, 61, 5351, 4426, 580, 962, 1338, 61, 4488, 5013, 3642, 3542, 5013, 4468, 5528, 2500, 1165, 4943, 3565, 5013, 2621, 3542, 5013, 1667, 963, 755, 1551, 983, 2396, 5013, 1283, 3542, 750, 813, 5538, 1165, 5345, 4865, 2752, 81]",0
"[5013, 813, 5634, 4146, 5013, 1667, 2752, 755, 734, 61, 2752, 594, 5013, 963, 868, 5013, 5223, 2052, 83]",0
"[5013, 3630, 5486, 5634, 983, 5097, 2835, 5013, 4424, 2327, 3407, 813, 868, 2276, 5013, 5494, 4468, 81]",0
"[5351, 3590, 3407, 813, 61, 1309, 580, 1129, 61, 5424, 4468, 2388, 3586, 61, 5357, 4423, 580, 963, 61, 1313, 3565, 5013, 5056, 4304, 755, 2853, 4172, 5097, 3407, 813, 5598, 2752, 3565, 5013, 1338, 81]",0
"[2853, 2870, 580, 2412, 2629, 445]",0
"[5008, 5692, 5399, 3384, 61, 2426, 3766, 4]",0
"[390, 62, 46, 2520, 61, 5008, 5692, 2276, 5039, 4628, 81]",0
"[5013, 813, 5634, 4146, 5013, 1667, 2752, 755, 734, 61, 2752, 594, 5013, 963, 868, 5014, 3357]",0
"[5013, 1723, 2452, 4574, 983, 5013, 2985, 81]",1
"[1828, 3418, 718, 5231, 2816, 61, 983, 4821, 3565, 5034, 3026, 3440, 61, 2370, 3113, 755, 2187, 61, 2059, 765, 81]",1
"[2395, 1750, 2412, 2108, 5520, 5030, 1828, 5660, 61, 755, 1990, 2412, 1723, 81]",1
"[2645, 4693, 2853, 5298, 61, 2870, 4574, 3493, 983, 719, 5284, 5022, 2853, 580, 1306, 755, 2412, 4135, 2276, 2870, 81]",1
"[837, 4574, 4933, 3478, 3111, 5006, 257, 4476, 5097, 4768, 61, 755, 3453, 5097, 2106, 5541, 5030, 5634, 4933, 3111, 81]",1
"[3154, 5013, 3198, 3542, 5013, 2539, 4064, 3636, 5022, 4]",1
"[4880, 2276, 5501, 3026, 5013, 4289, 3542, 5013, 5625, 62, 3299, 2495, 1846, 5039, 5115, 3179, 5083, 62, 5491, 868, 3377, 1750, 846, 4770, 5097, 3113, 4837, 326, 5687, 1000, 3565, 5013, 3337, 3197, 62, 958, 579, 2844, 35, 846, 2910, 5255, 3917, 3724, 35, 10, 61, 2364, 579, 5013, 2820, 2853, 2910, 580, 2148, 10, 2000, 668, 5692, 846, 5660, 1907, 4100, 5006, 2975, 2870, 35, 3384, 1912, 5011, 5486, 81]",0
"[5013, 1026, 3971, 2611, 724, 2084, 4384, 2828, 5526, 5622, 3565, 5637, 837, 2853, 5013, 2986, 3741, 3542, 4607, 81]",0
"[2870, 35, 4935, 4080, 4688, 1942, 5097, 5618, 854, 5011, 3971, 81]",0
"[755, 616, 5097, 5494, 4469, 594, 5039, 3971, 2611, 2189, 5011, 2611, 27, 3493, 580, 3108, 5598, 5039, 81]",0
"[2870, 16, 983, 2426, 2645, 5692, 5634, 5618, 3565, 580, 4686, 5097, 2693, 5013, 4630, 81]",1
"[5115, 3555, 5491, 1370, 630, 580, 5616, 2699, 750, 792, 5491, 3309, 3493, 2939, 3615, 5491, 2910, 5469, 5097, 1438, 5013, 3228, 3542, 2870, 5491, 1363, 3113, 2870, 5309, 4339, 5528, 5228, 4084, 5601, 5013, 3453, 5097, 2095, 3417, 2402, 2699, 5097, 770, 792, 81]",0
"[5598, 5039, 3339, 5491, 1165, 1998, 5013, 3837, 3357, 5013, 5006, 2063, 993, 2853, 5097, 3154, 2699, 5013, 2961, 3026, 5013, 5311, 5567, 361, 3615, 3026, 5013, 3624, 5065, 2560, 4442, 2327, 5309, 5097, 1855, 3615, 1855, 5097, 5309]",0
"[750, 663, 962, 4574, 983, 656, 5097, 1150, 2877, 5097, 2395, 5013, 3087, 3542, 5694, 825, 81]",1
"[5039, 663, 4574, 983, 5421, 3565, 5013, 1034, 3190, 4579, 5692, 5013, 3087, 3542, 5694, 1150, 2875, 81]",1
"[5404, 5394, 61, 5692, 4574, 983, 592, 5097, 4429, 5401, 5013, 1034, 3190, 61, 658, 580, 3087, 3565, 5013, 3190, 755, 3044, 2870, 5097, 5013, 1150, 81]",1
"[4317, 944, 580, 3389, 4880, 45, 3218, 983, 3612, 445, 46]",1
"[5554, 4598, 2693, 674, 5357, 2103, 81]",0
"[2699, 1608, 4630, 2881, 724, 2688, 5097, 1571, 4688, 2932, 3542, 817, 61, 4865, 868, 1773, 5144, 61, 4892, 2052]",0
"[580, 1358, 3801, 1497, 2910, 3026, 5013, 3570, 2699, 5013, 3766, 35, 4541, 5634, 983, 4134, 5347, 2276, 837, 5533, 5469, 5097, 3547, 5013, 5351, 580, 1283, 3542, 1360, 81]",1
"[2611, 2939, 2611, 1165, 1338, 3570, 61, 1127, 2870, 4574, 983, 3570, 3542, 5013, 4760, 1501, 81]",0
"[5013, 1608, 2640, 3337, 1097, 1837, 3418, 4880, 2924, 1534, 81]",0
"[2591, 390, 171]",0
"[2611, 16, 3026, 5097, 4575, 5695, 5406, 2699, 3407, 792, 81]",1
"[5039, 2853, 1609, 3493, 4134, 3905, 81]",0
"[2611, 2495, 5097, 4171, 5013, 5351, 5097, 580, 5494, 4628, 5533, 5554, 5021, 3583, 5013, 5695, 792, 5533, 5554, 5021, 3841, 5013, 5405, 81]",0
"[683, 5013, 5405, 5013, 5351, 2488, 5097, 3945, 944, 5216, 5097, 2385, 5097, 3407, 792, 81]",0
"[5011, 35, 768, 81]",0
"[2611, 5634, 3026, 5097, 2495, 1497, 3645, 5013, 4632, 61, 3901, 755, 3842, 3542, 580, 5405, 81]",1
"[3631, 846, 2497, 5013, 4397, 3971, 390, 2591, 390, 150, 2591, 390, 151]",0
"[2870, 4676, 2478, 5011, 5526, 5692, 5223, 3615, 846, 3846, 580, 2355, 61, 580, 4647, 5126, 1946, 3565, 5013, 944, 3615, 4468, 1129, 4935, 5692, 3636, 3542, 1487, 81]",0
"[5022, 4574, 983, 750, 3611, 5097, 1246, 5013, 5622, 3542, 5026, 1131, 5097, 1853, 1309, 61, 4676, 5011, 580, 4647]",1
"[1001, 5245, 5097, 4537, 5309, 3634, 3656, 4537, 3542, 1476, 5097, 4985, 5598, 2853, 2729, 2333, 61, 2043, 868, 5013, 4985, 4537, 1837, 3418, 2059, 1560, 716, 4428, 45, 3489, 2495, 3790, 61, 2276, 2073, 46, 81]",0
"[5245, 5097, 4452, 750, 3575, 5405, 944, 755, 2296, 81]",0
"[5491, 2495, 2782, 4688, 1227, 2327, 4418, 2082, 81]",0
"[4688, 1227, 5474, 5660, 81]",0
"[891, 5013, 1608, 4205, 5022, 846, 3478, 3903, 5097, 4481, 3615, 1687, 5013, 1227, 61, 5533, 5519, 2782, 891, 5013, 3766, 81]",0
"[5491, 5035, 61, 5011, 750, 1226, 3164, 5634, 4276, 5013, 3971, 81]",0
"[718, 2276, 5405, 1163, 1497, 61, 4768, 755, 4794, 4165, 2327, 5013, 5126, 4442, 2791, 3542, 2910, 5013, 1163, 1129, 81]",1
"[2611, 2495, 580, 2368, 2670, 1194, 755, 2870, 3157, 2870, 1776, 5097, 4768, 755, 4794, 5405, 4165, 81]",0
"[2327, 5073, 5097, 5073, 61, 3634, 5280, 734, 3028, 5097, 4852, 817, 5533, 846, 2699, 3361, 3542, 5013, 1196, 3493, 2338, 2445, 3984, 1127, 4959, 1699, 3615, 4021, 81]",0
"[2582, 61, 5022, 2853, 3478, 1203, 2276, 4042, 837, 2699, 4865, 580, 1203, 755, 3361, 3542, 5013, 5357, 4117, 5276, 755, 2395, 956, 4329, 868, 5030, 2099, 580, 2338, 2445, 3980, 81]",0
"[580, 1695, 3615, 4020, 1203, 3026, 2870, 2094, 3565, 758, 5634, 4687, 5039, 2864, 81]",0
"[868, 3542, 3506, 5013, 3511, 3542, 1476, 5011, 1165, 983, 656, 5097, 580, 2438, 2853, 4299, 5097, 265, 61, 3853, 4223, 5013, 1171, 81]",1
"[733, 3396, 4815, 2853, 4881, 1127, 3578, 2276, 4623, 4700, 81]",0
"[5635, 2870, 983, 2426, 5097, 654, 708, 5097, 4637, 755, 4812, 5017, 1786, 2327, 5022, 81]",1
"[3936, 5013, 708, 5634, 983, 2800, 2699, 5013, 3396, 8, 5406, 2596, 4611, 5097, 2900, 4637, 3808, 846, 2800, 2699, 3808, 2596]",0
"[716, 3502, 4574, 2090, 2699, 580, 4045, 1855, 4547, 2699, 2841, 4838, 81]",1
"[5013, 4045, 1855, 4547, 4574, 4933, 3565, 5013, 1358, 5018, 5692, 2495, 1287, 2276, 5694, 3766, 81]",1
"[3502, 4574, 2090, 5600, 5013, 4547, 868, 1044, 5069, 755, 5554, 2654, 5013, 3501, 5223, 755, 580, 4568, 3793, 2327, 5013, 1957, 61, 4666, 4992, 61, 2140, 3261, 61, 2052, 81]",1
"[2495, 580, 949, 689, 1971, 716, 5013, 5073, 5097, 2085, 750, 813, 2060, 3493, 2085, 5017, 3748]",1
"[590, 5097, 654, 580, 1612, 1131, 5097, 4913, 1152, 792, 61, 3026, 2699, 4448, 2591, 390, 118, 2591, 390, 117, 1309, 3565, 1129, 5554, 2979, 4688, 1154, 5533, 5554, 610, 5097, 390, 217, 81]",0
"[610, 5097, 1152, 5432, 4812, 2703, 256, 81]",0
"[610, 5097, 1152, 1501, 61, 1165, 2759, 580, 3466, 1152, 61, 1982, 2094, 61, 2052, 61, 716, 2182, 4024, 1133, 4760, 1131, 3565, 1152, 3669]",0
"[1610, 5526, 5692, 2550, 5013, 944, 1129, 2327, 5013, 2270, 45, 2699, 5013, 3145, 792, 46, 61, 2870, 4935, 5692, 944, 5097, 2562, 81]",0
"[3853, 2239, 5039, 4676, 5011, 2870, 2407, 944, 5097, 2709, 45, 755, 3493, 2095, 5013, 792, 4, 46]",1
"[2699, 659, 5097, 5013, 1608, 731, 5408, 61, 654, 4709, 3614, 3026, 390, 4706, 1133, 2969, 2782, 61, 4706, 1133, 4151, 611, 734, 2870, 5634, 983, 3472, 5097, 2495, 580, 4569, 4442, 3026, 5013, 2337, 1055, 730, 5069, 61, 1127, 5598, 1639, 390, 217, 1641, 692, 61, 217, 5509, 692, 61, 256, 5512, 692, 83]",1
"[1841, 4693, 3026, 5013, 645, 5497, 61, 1127, 5598, 5335, 3871, 5097, 2198, 2699, 2859]",0
"[654, 580, 3288, 5097, 4384, 770, 792, 3703, 3690, 81]",1
"[5022, 4574, 983, 580, 2342, 5097, 1548, 5013, 5065, 1706, 3565, 3356]",1
"[2645, 5013, 2562, 35, 5065, 927, 857, 2699, 4150, 61, 3361, 5346, 61, 2171, 61, 755, 2977, 5315, 81]",0
"[5021, 2870, 5634, 983, 1017]",0
"[3005, 5338, 1132, 2820, 61, 2314, 4666, 3615, 3318, 2699, 3634, 1186, 1346, 81]",0
"[2611, 4134, 3453, 5039, 755, 2611, 1143, 3418, 1152, 2064, 1641, 1620, 1185, 4880, 5097, 4481, 3407, 957, 61, 5097, 1132, 3460, 755, 2052, 81]",1
"[3005, 5338, 1152, 1346, 47, 83, 5, 2611, 5035, 2870, 35, 3570, 3542, 5013, 3361, 2684, 5034, 2530, 81]",0
"[5526, 2611, 1152, 5040, 1346, 61, 2611, 2385, 771, 683, 256, 3318, 755, 2611, 1828, 3418, 2495, 750, 3611, 5097, 4243, 5598, 3407, 1285, 81]",0
"[390, 45]",0
"[3506, 2870, 2853, 3493, 3905, 5097, 604, 4956, 1448, 61, 2640, 5097, 1112, 750, 2819, 5494, 4531, 3615, 4956, 4679, 4531, 81]",0
"[758, 2488, 2870, 390, 45, 83, 81]",0
"[4339, 3506, 792, 5095, 3542, 3357, 5006, 2910, 580, 1865, 1253, 3615, 4676, 2910, 2385, 1318, 2699, 3179, 3832, 2699, 5013, 3766, 5232, 390, 5013, 3198, 792, 3047, 61, 5013, 2782, 837, 3047, 61, 755, 2773, 3542, 3818, 5069, 81]",0
"[4880, 2276, 5616, 5652, 3615, 4693, 5634, 3005, 5338, 2395, 3357, 3229, 5095, 5097, 3634, 837, 61, 5598, 3003, 792, 5091, 1892, 81]",0
"[2655, 4818, 3636, 580, 3123, 5526, 5228, 5227, 4693, 755, 5039, 4806, 2913, 2853, 1815, 716, 5013, 5073, 81]",0
"[5228, 2454, 3453, 5097, 2239, 5011, 3615, 2611, 5554, 1132, 3483, 299, 5533, 2853, 5486, 1017, 5006, 5039, 4582, 4]",1
"[1807, 2588, 5011, 5357, 1165, 2806, 5598, 45, 2613, 81]",1
"[1312, 2609, 61, 3149, 390, 3045, 61, 3615, 1763, 3766, 3516, 46, 81]",0
"[5013, 590, 5097, 1091, 755, 1029, 4680, 5097, 580, 3892, 5634, 983, 2469, 2276, 3158, 3081, 1314, 440, 441, 444, 4531, 817, 5528, 5692, 1828, 3418, 3453, 5097, 4731, 5013, 4531, 2843, 81]",1
"[4375, 2596, 4907, 5598, 580, 3466, 3064, 4534, 45, 3026, 2414, 4123, 46, 755, 3640, 3615, 2640, 4906, 2174, 1063, 1018, 2640, 3337, 61, 1731, 755, 580, 3466, 3064, 4534]",0
"[5013, 1749, 3893, 2853, 2276, 1750, 81]",0
"[5022, 2853, 3478, 3869, 2699, 5198, 5097, 2162, 2870, 5309, 2276, 5338, 81]",0
"[5491, 5469, 580, 1304, 755, 4612, 2815, 5533, 5623, 81]",1
"[2611, 2495, 992, 5198, 5097, 1981, 3179, 3542, 3407, 2325, 5097, 5197, 3158, 817, 81]",0
"[5030, 846, 2219, 5598, 5013, 4462, 755, 3922, 3158, 5013, 813, 81]",0
"[5011, 35, 1917, 81]",0
"[5013, 2864, 5030, 45, 755, 2059, 2611, 46, 2495, 2853, 5198, 5097, 4057, 2870, 3565, 5013, 3198, 81]",0
"[5013, 3974, 45, 3698, 2276, 4692, 5255, 5013, 686, 3542, 249, 46, 3542, 2389, 580, 1878, 618, 45, 3698, 3506, 5011, 5692, 42, 3279, 5309, 5011, 5505, 46, 755, 750, 792, 2596, 618, 2853, 596, 938, 81]",0
"[5692, 33, 713, 5694, 1750, 5598, 5039, 4835, 755, 5097, 983, 2563, 61, 2870, 35, 2910, 5247, 81]",0
"[5692, 4574, 3418, 983, 1258, 6, 388, 2276, 4534, 3026, 5039, 81]",1
"[2611, 61, 2276, 2073, 61, 5661, 2306, 817, 2699, 594, 5219, 1645, 81]",0
"[2389, 5017, 716, 4039, 5116, 3226, 3645, 5046, 3355, 81]",0
"[2870, 35, 2910, 3493, 4339, 81]",0
"[5013, 3974, 45, 3698, 2276, 4692, 5255, 5013, 686, 3542, 249, 46, 3542, 2389, 580, 1878, 618, 45, 3698, 3506, 5011, 5692, 42, 3279, 5309, 5011, 5505, 46, 755, 750, 792, 2596, 618, 2853, 596, 939, 3357]",0
"[5567, 3766, 1742, 2853, 3919, 5601, 3128, 3012, 782, 5097, 610, 1882, 3615, 654, 2182, 5097, 3766]",0
"[2611, 2495, 1747, 750, 792, 5533, 3850, 903, 5360, 5013, 951, 81]",0
"[2645, 2611, 739, 3051, 5097, 903, 3645, 1056, 755, 2611, 3713, 5013, 903, 61, 2645, 5013, 1056, 1758, 1798, 61, 5013, 903, 4311, 3846, 81]",0
"[2611, 4384, 1489, 949, 3977, 2699, 3407, 792, 45, 2318, 752, 3542, 5013, 3293, 61, 2645, 776, 1188, 46, 81]",0
"[2611, 16, 3026, 5097, 1497, 5013, 3967, 3542, 5039, 949, 5044, 5097, 3154, 5013, 5351, 2103, 1017, 81]",1
"[5491, 3494, 5011, 3299, 1077, 4640, 61, 4676, 5491, 3453, 750, 792, 5011, 2715, 2139, 1262, 61, 4640, 1262, 61, 5405, 1152, 755, 3491, 1158, 81]",1
"[2010, 2179]",0
"[1150, 2345, 1837, 3493, 718, 2276, 4732, 1982, 1638, 2276, 3250, 3615, 824, 81]",0
"[1089, 944, 4144, 2327, 5605, 339, 5528, 5692, 1551, 1571, 1412, 3250, 4432]",1
"[5021, 2611, 1165, 5654, 750, 792, 5097, 4618, 580, 2919, 3615, 580, 3365, 755, 1828, 3418, 3453, 4683, 3565, 3724, 81]",0
"[2699, 4462, 2395, 750, 5232, 2113, 5408, 2276, 2858, 4797, 5097, 1857, 61, 5324, 2858, 4797, 2204, 2327, 1758, 5097, 1731, 81]",1
"[5039, 5554, 2521, 2699, 4990, 3636, 755, 1657, 817, 5533, 5345, 2858, 4797, 4600, 81]",0
"[2870, 2853, 3493, 3905, 5097, 4507, 750, 1957, 5598, 750, 895, 61, 2613, 81]",0
"[5526, 822, 2276, 580, 2895, 81]",0
"[580, 2168, 5486, 5097, 4898, 1018, 5403, 3565, 755, 3545, 5006, 2497, 5097, 3583, 4541, 61, 4351, 81]",0
"[2870, 5634, 983, 3472, 5598, 580, 4899, 3565, 5013, 5440, 1497, 3026, 5013, 1129, 4344, 81]",1
"[758, 2397, 5692, 5013, 1173, 5097, 5697, 2581, 3384, 4797, 580, 3697, 792, 5359, 61, 5491, 1551, 4134, 1828, 5598, 5039, 683, 750, 2089, 5011, 1207, 3226, 5097, 5273, 724, 2067, 2870, 5474, 580, 3062, 4375, 4123, 5011, 5474, 1468, 5011, 3326, 252, 3542, 4719, 391, 45]",0
"[5526, 2063, 2611, 3154, 580, 1152, 3407, 3766, 35, 4442, 2407, 1629, 2059, 2645, 2655, 3493, 4058, 2870, 3565, 3407, 1909, 81]",0
"[2885, 4118, 728, 3542, 1425, 4185, 5039, 3971, 81]",0
"[5541, 4574, 3418, 2611, 868, 5351, 983, 592, 5097, 4481, 4329, 3141, 1133, 3734, 2327, 3630, 1553, 445, 445]",1
"[2530, 2699, 1702, 5022, 846, 3418, 5011, 3179, 5636, 5357, 5691, 61, 4676, 580, 3123, 3542, 837, 5554, 4575, 5309, 2699, 5013, 3198, 5601, 774, 4329, 61, 73, 5041, 5692, 1165, 4481, 2699, 839, 5011, 5022, 2090, 4688, 4329, 83]",0
"[5097, 4501, 3778, 5598, 4083, 4646, 3026, 2587, 344, 3969, 859, 5534, 3626, 2853, 3493, 4028, 2961, 2276, 716, 837, 2853, 4693, 1018, 4336, 755, 5265, 81]",0
[496],0
"[5526, 5692, 2007, 580, 5660, 5616, 2699, 5013, 2919, 1769, 45, 1902, 81]",0
"[5534, 5227, 2699, 5616, 46, 5013, 3578, 5486, 5097, 4223, 2870, 2853, 5097, 1306, 5013, 2336, 1769, 45, 1133, 5360, 2919, 113, 5227, 4542, 4269, 4875, 46, 5039, 3230, 5692, 3118, 716, 5013, 5617, 5692, 2459, 656, 2699, 5013, 1769, 81]",0
"[5491, 3453, 580, 5486, 5097, 4491, 5013, 5616, 45, 4390, 46, 5491, 5469, 5097, 1687]",1
"[4014, 488, 5185, 1713, 514, 3980, 2627, 45, 5580, 5717, 46, 521, 489, 3981, 473, 3724, 528, 519, 4014, 490, 539, 4014, 491, 3626, 566, 2623, 529]",0
"[1497, 5097, 4507, 1728, 3806, 5097, 3432, 3811, 5097, 5700, 1499, 81]",0
"[3570, 3039, 3542, 1338, 5097, 1971, 3432, 3806, 5411, 5598, 3812, 81]",0
"[2791, 3542, 2497, 5097, 4943, 5013, 4442, 5692, 4574, 2495, 5013, 1283, 3542, 3094, 2870, 891, 5013, 5121, 3542, 5013, 4442, 81]",1
"[5202, 2853, 580, 4678, 3462, 868, 2139, 45, 2699, 4722, 3615, 1996, 3615, 1198, 46, 61, 2870, 5634, 983, 5399, 5347, 2276, 4722, 3734, 3615, 4717, 742, 3615, 3734, 5538, 2495, 4596, 5309, 3565, 2870, 61, 5097, 2495, 2870, 45, 2800, 46, 2828, 5013, 3734, 2596, 81]",1
"[2611, 2495, 580, 3123, 4722, 2325, 5538, 2495, 2532, 5097, 1132, 580, 5567, 3766, 45, 755, 2215, 1770, 3418, 1132, 2870, 46, 985, 5016, 2176, 4678, 3462, 5474, 3418, 3457, 3565, 5013, 3198, 61, 3457, 3565, 5013, 3734, 2596]",0
"[758, 2488, 5013, 4045, 1855, 3501, 848, 5517, 5491, 4574, 2495, 580, 3064, 5065, 5528, 716, 3502, 1370, 2699, 4676, 2645, 5333, 5360, 750, 792, 3417, 2881, 3493, 3810, 5097, 5333, 4768, 4442, 5228, 1165, 4790, 2939, 5526, 5228, 2495, 580, 3501, 81]",1
"[472, 577]",0
"[3903, 3542, 5411, 755, 5659, 104, 2204, 61, 755, 3432, 4880, 104, 5634, 2412, 2895]",0
"[5013, 1115, 4880, 2276, 4688, 1867, 1760, 5634, 983, 3472, 61, 2043, 3965, 5097, 5662, 3964, 45, 3615, 1180, 2660, 2327, 5662, 4425, 46, 5634, 983, 580, 4599, 2179, 81]",1
"[2678, 4865, 4016, 2853, 3493, 2688, 755, 3965, 2327, 817, 5634, 983, 5516, 3493, 3578, 1133, 1750, 1127, 1133, 1982, 5357, 868, 5517, 62, 3569, 932, 2699, 3550, 817, 2052, 81]",0
"[2645, 3766, 2853, 3122, 718, 4222, 4540, 1612, 3275, 3565, 5013, 3090, 4442, 61, 2613, 81]",1
"[1470, 2752, 81]",0
"[868, 2276, 3506, 5013, 3807, 1165, 3578, 1666, 2902, 755, 4384, 3565, 5013, 5232, 5044, 81]",0
"[2611, 739, 2043, 5036, 594, 5065, 2374, 3565, 949, 690, 390, 2611, 16, 3026, 5097, 2495, 750, 2001, 3807, 592, 5097, 4384, 3565, 774, 5044, 755, 1666, 3862, 868, 5517, 81]",1
