Comments,Mentions_Problem
"[5471, 3677, 7205, 10614, 10427, 2469, 9425, 1826, 3380, 228, 10427, 10314, 2214, 1456, 7205, 11867, 11816, 1238, 10458, 1456, 869, 4503, 2469, 2443, 6051, 228, 3828, 10713, 10427, 6255, 7333, 10314, 2214, 179, 10427, 10871, 2364, 2064, 5194, 1184, 4425, 10047, 835, 7401, 10475, 1456, 8799, 10427, 2469, 2159, 1826, 3380, 228, 10458, 6025, 7402, 8667, 6045, 179, 2085, 10408, 3013, 1826, 3745, 5633, 10427, 7150, 6096]",1
"[7205, 881, 10713, 6736, 228, 6051, 8593, 10871, 10374, 4126, 7109, 10713, 1826, 8799, 228]",1
"[8237, 8750, 6025, 7205, 906, 179, 1184, 2064, 3547, 7205, 7662, 10871, 2364, 228, 2085, 10427, 4853, 5622, 1238, 906, 1238, 11744, 4571]",1
"[10427, 2364, 2064, 11485, 4426, 5633, 10427, 8027, 9982, 1506, 11545, 5633, 10427, 7134, 9982, 228, 10427, 10237, 9425, 5209, 2985, 10427, 9070, 228, 11914]",1
"[7165, 179, 10427, 2064, 4709, 10427, 8237, 8750, 3718, 7205, 7662, 228, 10427, 2064, 5151, 687, 6168, 179, 7522, 7333, 11617, 544, 6168, 7668, 10018, 228, 5425, 179, 544, 2064, 6168, 5209, 4108, 228, 4587, 4432, 6025, 8629, 10713, 11520, 4103, 4709, 2359, 11607, 10314, 4427, 228, 9212, 6150, 4432, 6025, 8629, 10713, 7174, 4709, 6762, 849, 850]",1
"[10427, 10871, 2364, 10314, 3547, 7205, 7680, 5471, 3547, 7205, 4560, 1290, 10314, 2214, 11816, 228, 10047, 835, 10314, 2214, 9425, 5209, 1845, 11816, 1506, 869, 7628, 7333, 10427, 4551, 3341, 228]",1
"[10623, 6025, 869, 2469, 1238, 8131, 10408, 5194, 1845, 5350, 5944, 7735, 228, 10427, 10237, 5194, 9454, 3828, 3592, 1238, 10202, 2195, 7333, 6483, 1238, 2683, 4891, 1238, 9630, 9393, 2502, 9953, 4813, 10427, 6271, 9982, 228, 10475, 5209, 8558, 10427, 2469, 10713, 7735, 10678, 4833, 1160, 10429, 7300]",0
"[10427, 2469, 4689, 5053, 2502, 9953, 179, 1045, 10713, 7061, 9768, 1238, 6025, 3818, 228, 5425, 179, 10427, 10045, 2287, 9527, 6271, 8996, 5209, 7205, 1845, 5574, 11617, 3993, 7394, 9418, 10427, 6319, 7333, 6483, 4891, 3078, 1238, 11361, 228]",1
"[7165, 179, 10427, 9867, 7628, 6025, 10427, 2469, 5194, 7025, 1845, 2594, 3846, 10427, 9212, 8996, 228, 6079, 6025, 9867, 1834, 10475, 5209, 10122, 9246, 10713, 5209, 941, 1160, 10429, 8771, 10713, 8071, 5048, 2121, 10427, 11664, 7577, 9597, 179, 11654, 5209, 7025, 10475, 2594, 10427, 7134, 2287, 6025, 10427, 8281]",1
"[7165, 7134, 2586, 11577, 6541, 3846, 10427, 9212, 8996, 228, 10427, 6277, 2576, 11485, 7394, 7331, 228]",0
"[10458, 11490, 10003, 1224, 7333, 2586, 3745, 5633, 10427, 4588, 7333, 10427, 8131, 2085, 5471, 3677, 7025, 9235, 1290, 2586, 5633, 10427, 9212, 7771, 228, 10623, 3013, 11341, 7932, 1826, 1834, 10427, 10237, 6805, 5209, 2667, 10427, 8770, 5633, 10427, 4582, 7771, 6101, 228]",0
"[10458, 5209, 1845, 7165, 1019, 10713, 10314, 2214, 179, 1206, 10475, 5209, 995, 869, 10314, 2208, 5633, 6271, 8998, 10427, 10314, 3043, 5194, 9476, 5051, 3772, 2121, 677, 6, 1102, 10429, 2469, 2287, 228]",1
"[11856, 179, 1228, 4184, 6150, 5633, 10408, 8590, 228, 10475, 5209, 4582, 4304, 10429, 10314, 7842, 179, 10451, 4138, 8215, 6404, 10713, 10429, 9020, 10374, 11617, 5471, 2327, 228, 10451, 10475, 5209, 9045, 1238, 9454, 10429, 9180, 7333, 10427, 9020, 10374, 5048, 10662, 10020]",0
"[10427, 10237, 5194, 6541, 10120, 10713, 11783, 10427, 8659, 10314, 2214, 11611, 7926, 228, 2085, 10427, 7549, 3043, 5194, 3277, 228, 5633, 7016, 7455, 10427, 7142, 995, 10314, 2214, 3061, 7474, 6323, 10427, 4071, 8348, 7333, 10623, 8131, 228, 2085, 5471, 10614, 10408, 10475, 7109, 10713, 4657, 869, 1945, 6964, 7394, 10427, 10314, 2230, 228]",1
"[11856, 179, 10427, 10237, 3547, 978, 10314, 2214, 10713, 10314, 10429, 2287, 179, 2085, 10427, 7549, 10314, 3043, 5194, 3280]",1
"[930, 10713, 10427, 9180, 11130, 2121, 10427, 1669, 179, 10427, 4478, 11732, 1506, 10475, 1456, 10117, 10713, 228, 7134, 8298, 1845, 10018, 3090, 228]",0
"[11856, 179, 10427, 2469, 5194, 1845, 8558, 10713, 3041, 1160, 10427, 5889, 9127, 1238, 10427, 10374, 5209, 1845, 11341, 11545, 3693, 1175, 11696, 10361, 10427, 3900, 2214, 228, 1506, 7724, 10429, 1399, 10427, 4582, 9268, 10374, 4709, 8295, 5944, 10943, 10314, 4527, 179, 8296, 1238, 8311, 1238, 9320, 10427, 10374, 4709, 3142, 7451, 7333, 8310, 5944, 10427, 8311, 179, 8691, 10443, 4813, 11378, 179, 3087, 1238, 10427, 6359, 10713, 11361, 1238, 3079, 5633, 7016, 7455, 6025, 869, 10641]",0
"[10427, 10237, 5194, 995, 9180, 7394, 10427, 9982, 7577, 179, 11617, 9438, 10408, 10427, 10960, 6025, 11744, 1506, 5892, 5425, 179, 6079, 5151, 1845, 6964, 2421, 5151, 10475, 6541, 869, 9171, 7333, 10427, 9070, 228]",1
"[10427, 10150, 11753, 1506, 5889, 228, 10427, 8131, 8764, 10713, 6572, 10427, 4478, 11732, 10026, 1506, 8688, 5186, 7614, 1506, 9098, 6762, 179, 8717, 10134, 9794, 11696, 9974, 6772, 1238, 3102, 6908, 4709, 10427, 9976]",0
"[4401, 11545, 11816, 11664, 7577, 179, 10632, 1238, 10713, 10427, 7878, 11696, 4046, 10275, 2853, 1238, 8659, 9180, 7766, 10713, 10427, 1855, 1238, 1102, 9127, 7333, 10427, 8065, 9796]",0
"[10427, 11796, 5194, 1845, 8019, 11545, 11816, 2121, 10427, 10237, 228, 5955, 10713, 10427, 8065, 9789, 179, 10427, 5563, 3492, 179, 1238, 10427, 10314, 7842, 5209, 1845, 9787]",0
"[10427, 1669, 5209, 7911, 10429, 11732, 2121, 1010, 6605, 2469, 9593, 228, 6079, 6025, 3158, 10713, 5042, 10662, 10427, 4071, 2469, 5633, 10427, 11784, 228, 869, 4940, 1399, 10769, 8559, 8039, 11167, 11771, 5209, 1845, 5615, 228]",1
"[7165, 179, 10475, 3547, 7025, 7662, 10871, 2365]",1
"[7165, 179, 930, 10713, 10871, 2364, 10427, 2064, 3718, 7025, 9246, 10713, 5209, 7668, 3828, 10713, 9619, 2079, 5837, 4108, 228, 1206, 10475, 10122, 9425, 5209, 8799, 6079, 1834, 10427, 2469, 11771, 7025, 1826, 881, 10713, 940, 10427, 887, 8863, 1506, 9785, 2121, 10429, 7777, 1238, 11671, 7580]",1
"[10427, 2469, 5194, 1845, 6738, 5633, 869, 5053, 11502, 1238, 10458, 5209, 1845, 7165, 6736, 2780, 9597, 4455, 11617, 6025, 2557, 228, 5425, 179, 10427, 10871, 2364, 11485, 4426, 1238, 10427, 2469, 2443, 2316, 11485, 4426, 10739, 228, 10623, 6025, 9625, 10408, 10427, 10237, 7010, 6488, 5944, 1238, 6572, 10120, 10408, 10427, 2287, 10408, 10475, 5209, 6541, 1456, 2816, 11696, 10427, 4222, 4277, 228]",1
"[10427, 8237, 8750, 3547, 7205, 7662, 10427, 10877, 2064, 228, 10458, 1456, 7165, 2780, 11696, 10427, 1814, 2016]",1
"[10427, 2064, 4709, 10427, 10871, 2364, 4427, 1238, 1184, 10427, 2469, 2443, 9459, 794, 6051, 10713, 1826, 8799, 228, 5425, 179, 6079, 3718, 7662, 10427, 3197, 1994, 11696, 2804, 11482]",1
"[10122, 179, 7401, 10427, 2469, 6025, 10040, 10346, 2121, 10427, 10220, 179, 10451, 6079, 6025, 2159, 10122, 1826, 5574, 1506, 869, 2273, 228, 4138, 9597, 179, 10427, 10871, 2364, 1238, 10427, 7549, 3043, 9425, 1826, 11332, 4582, 228, 5048, 2121, 10429, 7577, 179, 6079, 6025, 869, 4575, 8131, 1238, 5273, 7165, 11154, 5030, 6079, 10713, 10427, 7150, 9296, 1506, 869, 8137]",0
"[9527, 10427, 10879, 5194, 4423, 1238, 10427, 10314, 3043, 5194, 1184, 3277, 179, 6741, 10427, 2469, 11771, 7205, 1826, 869, 5053, 5487, 228, 10427, 8131, 3718, 7025, 7109, 10713, 1826, 8539, 4813, 9163, 179, 9619, 6928, 10713, 10427, 4222, 11757, 6572, 10427, 8131, 8422, 4709, 3385, 228]",1
"[10427, 2469, 2287, 9246, 10713, 1826, 4568, 228, 5471, 3677, 7205, 9235, 1290, 8071, 8593, 10427, 2469, 1506, 6079, 6025, 8019, 11545, 4304, 5633, 10427, 11664, 1506, 11545, 228]",0
"[2469, 6025, 11816, 8169, 11696, 7165, 1792, 7061, 2931, 228, 7165, 6569, 2469, 2273, 2159, 1826, 9255, 1102, 4582, 9982, 228, 11950, 6025, 3818, 228, 2085, 5471, 3013, 7205, 9235, 2531, 2273, 9698, 2568, 5633, 10427, 2477]",1
"[2469, 6493, 5053, 179, 10458, 11577, 7025, 6605, 2287, 1238, 6974, 1456, 5435, 2287, 9597, 7165, 2564, 6025, 8764, 1506, 10026, 1506, 11569]",0
"[10427, 6271, 2576, 11485, 6541, 814, 3222, 1123, 1506, 7724, 10427, 5023, 6392, 228, 10458, 11577, 7205, 6605, 2287, 8764, 179, 9597, 9252, 4568, 228]",0
"[10427, 10314, 2214, 1456, 995, 11696, 5053, 4331, 228, 6079, 3718, 5697, 10427, 2469, 3043, 228, 10427, 10607, 5471, 6362, 10408, 10427, 9180, 6101, 9677, 4709, 10427, 10314, 2214, 228]",0
"[1506, 6699, 5633, 11664, 7577, 2121, 10237, 179, 2531, 2273, 3718, 7205, 1092, 2086, 4869, 179, 5273, 7165, 10314, 7823, 6025, 8764, 228, 5273, 5030, 4835, 7884, 5275, 228]",0
"[10977, 179, 9622, 11875, 2586, 5697, 10427, 7549, 3043, 7333, 10427, 8131, 160, 1238, 1506, 6699, 5633, 10427, 11784, 179, 10314, 2214, 1456, 7025, 7926, 161, 319]",0
"[869, 5443, 5625, 4813, 8996, 429, 5633, 8996, 7402, 7205, 6994, 2469, 11485, 9991, 9597, 10623, 6025, 869, 5443, 5625, 228, 6225, 6079, 11110, 228, 5471, 5209, 869, 10047, 835, 6079, 6025, 11341, 5608, 10713, 5209, 2568, 5633, 10427, 2469, 11617, 11675, 5256, 7510, 8400, 11017, 11875, 2469, 7474, 5633, 10623, 2208, 11017, 11587, 11873, 5209, 10346, 11700, 5229, 10713, 6488, 4709, 1290, 7510, 3698, 11617, 4322, 6079, 228, 160, 2469, 4516, 9425, 1826, 9279, 10037, 161]",1
"[11875, 10237, 5209, 8260, 1160, 868, 6327, 9, 1877, 10427, 2469, 228, 5425, 179, 10458, 1456, 179, 9841, 179, 869, 6511, 7333, 88, 160, 835, 8818, 161, 11895, 11452, 160, 8908, 179, 1541, 179, 419, 161, 11900, 8, 228, 6079, 6025, 8711, 1238, 11087]",1
"[10427, 9898, 7333, 2491, 6025, 7205, 11341, 5053, 179, 10408, 6025, 179, 4709, 869, 868, 6079, 9, 9789, 179, 10458, 1456, 10943, 6605, 10608, 5655, 5633, 6079, 10713, 1826, 10346, 228, 6079, 6025, 1903, 10713, 9319, 12030, 10314, 2214, 2429, 228, 1898, 179, 10427, 7302, 9246, 7205, 9847, 5633, 4415, 8169, 228]",1
"[7165, 2469, 11485, 2594, 3846, 8996, 429, 6976, 10427, 2469, 11485, 2594, 3846, 9212, 8996, 1815, 7394, 8927, 7333, 8996, 419, 228]",1
"[6079, 6025, 869, 10361, 8131, 11617, 1140, 1617, 5629, 10314, 3043, 228, 9597, 8100, 3385, 6025, 7205, 5633, 8279, 228, 5425, 1855, 6741, 10427, 2469, 10713, 6630, 2014, 5275, 1456, 869, 4503, 8505, 2287, 228, 419, 161, 1010, 2568, 10713, 5621, 8389, 1238, 11029, 4709, 4911, 11154, 228, 544, 161, 1707, 11235, 2568, 6359, 868, 5471, 10133, 10623, 6025, 10427, 6271, 7402, 9, 228, 10475, 3677, 7205, 4297, 1294, 883, 11587, 11873, 2277, 4813, 11875, 6271, 2576, 1238, 11654, 228, 8167, 8106, 2568, 1456, 4247, 228, 1160, 10471, 2568, 9425, 1826, 8558, 228]",1
"[5471, 1210, 7205, 10120, 9527, 10471, 1456, 11071, 10374, 1238, 10458, 1456, 10871, 10374, 4435, 10739, 228, 7109, 10713, 2316, 11696, 10427, 10237, 1238, 6720]",1
"[10871, 7668, 228, 2469, 2443, 5194, 807, 6051]",1
"[10871, 10314, 3547, 7205, 7662, 228, 4108, 11577, 7205, 4599, 228, 2872, 5884, 4433]",1
"[2469, 6025, 11816, 11341, 11545, 179, 2568, 1456, 3489, 1238, 4891, 1238, 11291, 1456, 7044, 1420, 228, 160, 11771, 6207, 6359, 10713, 7878, 7522, 179, 5633, 9935, 5, 3830, 179, 10427, 11289, 868, 9030, 9, 3013, 147, 1845, 7044, 1903, 4, 161]",0
"[11856, 179, 6079, 11753, 1506, 5889, 228, 6079, 11771, 1826, 1903, 5505, 11873, 3013, 978, 869, 11351, 8514, 7333, 10427, 4639, 7333, 10427, 4634, 5633, 10427, 10314, 7832]",0
"[3489, 228, 2085, 10427, 9180, 7333, 10427, 6598, 10361, 1456, 6847, 5633, 10427, 10314, 7823, 228]",1
"[11856, 179, 11914, 544, 2586, 11577, 6541, 5633, 8996, 544, 228]",0
"[10623, 4473, 3718, 7025, 9108, 10427, 11361, 6025, 7333, 11617, 9914, 228, 6492, 1643, 7577, 6025, 2787, 9527, 5471, 3677, 7025, 6242, 11645, 1210, 5471, 160, 11617, 9914, 161, 228]",0
"[7165, 7134, 10314, 2214, 1456, 11816, 228, 4813, 10427, 8027, 8895, 179, 12030, 1669, 5209, 2944, 1160, 10427, 2214, 3628, 5998, 7847, 1687, 10374, 228, 7549, 3043, 5700, 160, 174, 6, 161, 10789, 6]",0
"[11753, 1506, 5889, 228, 4478, 11732, 1506, 10475, 1456, 10117, 10713, 228, 10374, 3041, 1160, 9127, 228, 11914]",0
"[10427, 11804, 1037, 9180, 10713, 5256, 11017, 10427, 8065, 9789]",0
"[6493, 4568, 228, 7016, 1942, 2726, 5425, 6025, 179, 11617, 9914, 122, 11361, 7444, 5275, 847, 11914, 978, 10427, 4473, 7333, 5555, 10713, 10623, 179, 1238, 11506, 4966, 10943, 5492, 11386, 7333, 9931, 7577, 835, 7402, 11696, 10623, 7651, 4473, 179, 1238, 10427, 7510, 179, 11696, 5555, 4473, 228, 11587, 6025, 10427, 3562, 1911, 10471, 11386]",0
"[11856, 179, 10427, 2287, 11732, 1506, 4247, 5633, 10427, 10960, 228, 10427, 10314, 2214, 3041, 6973, 7333, 10427, 9127, 228, 11771, 5209, 1845, 5053, 5505, 10458, 11485, 9619, 9143, 4709, 7119, 10314, 2214, 10408, 3013, 1826, 4304, 228]",1
"[11696, 10427, 6392, 8215, 179, 7449, 4813, 10960, 1456, 11744, 1506, 4247, 228, 7165, 8559, 6025, 8764, 4709, 10427, 2469, 2273, 6541, 228]",0
"[11856, 179, 1506, 7724, 10427, 9143, 7333, 10427, 8131, 179, 1160, 11753, 1830, 11545, 228, 5105, 6150, 10237, 228]",0
"[10427, 11796, 6025, 4401, 11545, 11816, 228, 5633, 10427, 3871, 8996, 179, 5471, 4925, 10427, 10237, 869, 10047, 10713, 978, 10427, 9828, 7111, 10713, 2316, 7522, 10429, 2287, 228, 10475, 5209, 995, 10623, 7628, 5944, 10427, 11664, 7255, 228, 10406, 11873, 1238, 11545, 3745, 835, 161]",0
"[10427, 11783, 11110, 11485, 11545, 4304, 228, 10314, 2214, 11577, 11696, 5540, 7333, 10314, 2214, 5633, 10427, 10960, 228, 10427, 2469, 3013, 5209, 869, 4997, 9177, 7474, 10427, 6392, 10713, 10427, 2277, 4516, 4709, 6964, 2385, 228]",1
"[10471, 1456, 7016, 11386, 7394, 10429, 11796, 835, 447, 2259, 9222, 1456, 10739, 1972, 228, 5471, 4560, 10408, 10713, 1826, 3659, 228, 563, 5471, 6359, 10427, 11502, 10408, 10475, 5316, 10427, 6383, 7333, 2469, 10408, 10475, 5209, 3912, 228, 6079, 6541, 6079, 3880, 10713, 11017, 10429, 11732, 228, 635, 6079, 11485, 1184, 5053, 10408, 10475, 5656, 8571, 9219, 1617, 10427, 4019, 228, 6079, 11485, 9625, 10408, 5471, 5209, 7025, 9255, 5633, 10427, 7510, 8143, 5471, 5209, 8914, 9597, 4455, 228]",1
"[11856, 228, 2469, 9252, 8422, 10713, 3378, 228, 1184, 10427, 1399, 10202, 6025, 9504, 1238, 11341, 6994, 904, 228]",0
"[1206, 1506, 7724, 10427, 9143, 7333, 10427, 8131, 179, 10427, 10237, 3547, 4401, 11545, 228, 1160, 5566, 1506, 11816, 5633, 10427, 8131, 3419, 11577, 2667, 228, 5425, 5471, 4491, 10408, 10623, 8131, 5633, 4940, 5194, 6964, 9143, 228, 9108, 5954, 3978, 7224, 10713, 10427, 9939, 11603, 869, 8895, 6025, 3828, 228, 1506, 4455, 1506, 10427, 11732, 7333, 10427, 10237, 6025, 2728, 179, 10475, 2667, 4150, 10408, 11485, 1515, 7333, 10443, 228]",1
"[10427, 2469, 2287, 1456, 906, 2085, 2064, 3718, 7205, 7662, 10871, 2364, 228, 10427, 8065, 9789, 6025, 9504, 1238, 10237, 5194, 5574, 869, 2408, 9605, 4709, 10427, 9070, 228]",1
"[10427, 2064, 5194, 7668, 1238, 10427, 2287, 1456, 1184, 11545, 4304, 5633, 10427, 11664, 228, 1506, 4247, 179, 10427, 9180, 7333, 10427, 10314, 2214, 1456, 1184, 3643, 228]",0
"[11856, 5053, 11783, 11110, 2085, 11771, 5209, 6359, 10713, 9235, 3492, 7394, 6897, 5633, 10314, 7823, 6383, 6359, 868, 12038, 10314, 2214, 4709, 6762, 868, 1456, 8549, 228, 2159, 332, 9425, 8680, 10450]",1
"[10427, 1669, 5209, 6541, 7261, 9527, 6079, 11485, 6271, 8914, 228]",1
"[10427, 3243, 9794, 5209, 7205, 1845, 8685, 2469, 2443, 10045, 2287, 9841, 1456, 5674, 5633, 10427, 7951]",1
"[10427, 2469, 9266, 5633, 10427, 8726, 9246, 4568, 228, 10427, 8237, 8750, 1238, 6400, 4726, 3677, 7205, 9438, 10427, 2287, 10647, 179, 9597, 5471, 2134, 7025, 11334, 5633, 10427, 9661, 2469, 228]",1
"[10427, 2469, 6025, 11816, 5633, 869, 5053, 6595, 179, 2085, 1506, 5471, 9235, 6079, 4813, 10623, 9982, 7165, 11123, 5209, 1845, 5574, 228, 5670, 10427, 891, 7333, 1624, 869, 11664, 7577, 1228, 11093, 4103, 4138, 4813, 6271, 10686, 228, 9597, 179, 6100, 11001, 10713, 9235, 11587, 2287, 5209, 1845, 6541, 4813, 10408, 3213, 10713, 10626]",1
"[7549, 179, 10427, 2469, 6025, 11341, 11562, 1238, 4689, 1160, 10427, 1901, 2502, 7956, 228, 2085, 11587, 5471, 4491, 6025, 869, 4503, 6964, 2568, 3013, 5256, 5633, 5629, 10427, 8389, 7333, 10427, 2469, 228, 1184, 179, 10458, 11577, 4503, 2823, 3243, 9794, 11617, 11577, 2247, 10427, 2472, 2336, 10713, 4427, 228, 10471, 3013, 1826, 8684, 7474, 6457, 5944, 8327, 6453, 228]",1
"[10427, 2469, 2287, 1456, 11341, 6323, 179, 9597, 7205, 6994, 10713, 9108, 883, 8559, 179, 3818, 8071, 4126, 228, 10427, 2469, 5194, 868, 8260, 9, 9794, 11617, 1456, 1184, 7881, 7522, 2121, 10427, 2469, 2443, 1995, 8260, 2755, 6025, 7205, 869, 5053, 2502, 9953, 179, 10427, 1669, 3013, 5209, 2808, 10713, 8680, 10427, 9794, 228, 8262, 868, 5295, 179, 5535, 5633, 5605, 9, 8262, 7038, 10427, 1669, 3013, 5209, 3244, 10713, 9235, 10427, 4634, 7333, 2469, 179, 7474, 8680, 10443, 1855, 2604, 228]",1
"[7165, 7134, 2586]",1
"[10427, 8237, 8750, 11485, 7205, 11122, 228, 160, 5633, 4412, 179, 5471, 2134, 7025, 9235, 1290, 7333, 10427, 2287, 5633, 10427, 6400, 8724, 228, 161]",1
"[7195, 179, 10427, 6271, 2576, 9841, 9459, 4813, 491, 3222, 1123, 11617, 6025, 10427, 10686, 7746, 4138, 1855, 10427, 4582, 9982, 228, 7549, 179, 10427, 2014, 6025, 630, 2586, 1127, 1238, 574, 2586, 1877, 10427, 4266, 6630, 228, 4138, 9597, 179, 2746, 5048, 2121, 10429, 4994, 5442, 10429, 6271, 2576, 11485, 1855, 10427, 4582, 9982, 1238, 5273, 179, 7165, 2586, 5633, 10427, 9212, 9982, 228]",1
"[10427, 2586, 11577, 3745, 1855, 10427, 4582, 3236, 2085, 11060, 5471, 3677, 7025, 9235, 1290, 2586, 3846, 10427, 9212, 8996, 7474, 10427, 8237, 8750, 6805, 7205, 5209, 1845, 11122, 228]",1
"[7165, 7134, 2586, 1102, 10427, 4582, 9982, 228]",1
"[7165, 7134, 10314, 2214]",1
"[3043, 3277, 2121, 269, 6, 228]",1
"[7165, 179, 7165, 11410, 10314, 2214, 5209, 1845, 995, 1238, 5471, 4138, 2327, 10427, 4527, 7394, 10429, 4994, 8724, 4709, 10427, 9070, 179, 2085, 6207, 6359, 10427, 4582, 9982, 10458, 6025, 7165, 2273, 5633, 10427, 9809, 8314, 7333, 10427, 8131, 228, 1506, 869, 6649, 7333, 4412, 10429, 7549, 3043, 9252, 10713, 5209, 1845, 3277, 6207, 1506, 1855, 11617, 6025, 9841, 1228, 11093, 2244, 7333, 2727]",1
"[10427, 10237, 5194, 2277, 869, 6891, 1238, 869, 5435, 7577, 228, 2085, 10458, 1456, 7165, 7134, 10314, 2214, 1623, 10713, 10427, 2287, 228]",0
"[11796, 6025, 9841, 5633, 10427, 4728, 7333, 869, 11725, 3683, 5850, 7333, 869, 11664, 228, 10314, 7823, 1238, 10374, 1456, 6847, 228]",1
"[10429, 11796, 6025, 9841, 10427, 9070, 3683, 4516, 10475, 5151, 11130, 5633, 10427, 4582, 9982, 228, 7255, 179, 11636, 6079, 11485, 869, 5053, 8121, 5633, 8802, 9619, 7333, 10429, 4108, 5633, 10429, 4582, 9982, 179, 2429, 6079, 6025, 5874, 10713, 1826, 2808, 1037, 4709, 10427, 9212, 9982, 9240, 1506, 7165, 2287, 5209, 1845, 6541, 10713, 6083]",1
"[11796, 2429, 4322, 11587, 10429, 11154, 2214, 1456, 1238, 11587, 9605, 10475, 2156, 11110, 11696, 228, 10458, 6025, 869, 6255, 7333, 1785, 883, 6079, 179, 5422, 10713, 10314, 6079, 4813, 10960, 179, 10314, 7823, 179, 10314, 2214, 179, 3818, 8035, 4126, 228, 10429, 11783, 11110, 6025, 7205, 7394, 11664, 179, 11617, 6577, 6079, 3573, 10713, 3773, 10427, 4516, 4144, 10686, 1238, 2316, 6079, 228, 1206, 6079, 11485, 7881, 7522, 3846, 10427, 4582, 8996, 179, 10427, 10237, 3547, 7025, 2273, 6079, 179, 7474, 10475, 3547, 7025, 11118, 10427, 11664, 7577, 11617, 10475, 3090, 228]",1
"[10471, 4605, 1347, 10713, 1826, 904, 228, 2469, 2443, 3013, 1826, 1903, 179, 1238, 3243, 2469, 3013, 1826, 8684, 179, 2085, 5505, 10427, 2287, 5633, 10427, 3693, 1456, 5633, 10427, 9661, 179, 10405, 5471, 5209, 7165, 2660, 228]",1
"[7165, 179, 10623, 2469, 6025, 7205, 8422, 10713, 1826, 3380, 9527, 6079, 4427, 5633, 1819, 2067, 1238, 6207, 7671, 722, 7522, 7333, 502, 10314, 2214, 11617, 2155, 4709, 8475, 2730, 1238, 10844, 5633, 10427, 6979, 7333, 10427, 10255, 1399, 228, 5425, 179, 6079, 3718, 8210, 10713, 1826, 869, 5053, 9780, 7878, 4709, 869, 4911, 10237, 10713, 7782, 4813, 11607, 10471, 7721, 5209, 6308, 7340]",1
"[7195, 179, 10475, 5209, 4108, 5633, 10429, 2064, 10739, 1506, 5733, 2121, 10871, 2364, 1238, 10623, 6025, 10427, 4103, 6745, 7536, 2121, 6079, 868, 11980, 848, 7950, 179, 9625, 11576, 11835, 11696, 10427, 2064, 228, 10874, 4575, 11696, 9812, 179, 11617, 6670, 10427, 2064, 4423, 1834, 7333, 9625, 11092, 10713, 10427, 10374, 179, 10026, 1506, 869, 8065, 11696, 869, 3370, 7474, 10427, 2064, 8088, 6101, 228, 9, 7394, 2333, 10427, 2064, 6481, 5471, 4780, 10408, 10475, 4108, 5633, 2079, 5837, 9749, 6101, 8862, 4813, 6847, 4936, 11617, 10475, 5209, 7025, 8799, 1506, 869, 7628, 7333, 9212, 9984, 11914]",1
"[11852, 179, 10427, 2064, 5194, 7668, 10427, 10871, 2364, 10314, 1238, 10458, 11577, 7165, 2780, 4780, 7394, 10427, 8237, 8750, 228]",1
"[10427, 10871, 2364, 5194, 7668, 228]",1
"[10427, 11784, 6025, 11341, 11545, 11816, 1238, 3703, 228, 6079, 6025, 1130, 11545, 11696, 10427, 10427, 5256, 7333, 9180, 1238, 8167, 6252, 228, 10427, 7423, 9567, 10607, 10408, 5471, 11771, 6359, 10713, 10044, 6025, 10427, 9828, 10713, 8749, 7474, 9625, 9496, 9597, 10408, 10427, 7758, 7205, 4449, 11696, 10427, 4276, 1184, 8376, 10713, 10427, 3469, 7810, 228]",1
"[11636, 10427, 4869, 6025, 8001, 179, 10458, 1456, 9387, 3243, 9794, 5633, 10427, 2469, 10408, 7109, 10713, 1826, 8684, 1238, 10374, 7109, 10713, 1826, 995, 228]",1
"[7205, 8422, 10713, 1826, 3380, 228, 9619, 2287, 7111, 1175, 11696, 1012, 7333, 10374]",1
"[5471, 10614, 10427, 8131, 6493, 8019, 2449, 10713, 1826, 6737, 1238, 11696, 869, 9567, 1224, 7333, 11732, 7394, 10427, 2502, 9958, 1238, 6579, 10120, 1160, 10427, 7951, 2336, 7662, 10427, 2469, 2159, 1826, 3380, 7394, 10427, 8100, 9351, 228, 6079, 6805, 5425, 8763, 9619, 8957, 1855, 4988, 6738, 228]",1
"[10427, 2469, 3718, 6100, 4869, 179, 2085, 6079, 122, 7205, 10349, 7016, 1942, 2726, 11771, 1826, 10713, 5209, 10427, 10314, 2214, 11816, 4709, 6079, 1855, 10427, 8100, 11338, 6079, 6025, 869, 5053, 9780, 7810, 4709, 869, 4911, 10237, 10713, 7782, 11110, 1238, 6207, 3041, 10427, 10314, 2214, 228]",1
"[10427, 2064, 7668, 179, 2085, 10427, 3197, 2336, 1238, 2486, 2336, 3547, 7205]",1
"[6079, 7668, 10871, 179, 2085, 10458, 11577, 9619, 2469, 2443, 6051, 10408, 3013, 147, 1845, 3884, 1026, 228]",1
"[11856, 10427, 10237, 5194, 995, 10314, 2214, 228]",0
"[464, 6, 3043, 6025, 941, 228]",0
"[10427, 10237, 5194, 995, 10314, 2214, 2085, 10427, 7549, 3043, 5194, 8541, 2121, 408, 6]",1
"[10427, 10150, 11753, 1506, 5889, 5425, 10427, 4634, 4709, 10150, 5023, 5633, 10427, 11664, 6025, 8308, 2787, 228, 10427, 10314, 2214, 11577, 3910, 10713, 3041, 1160, 9127, 228]",1
"[4150, 6025, 11744]",0
