Comments,Suggest_Solutions
"[6080, 3949, 6279, 611, 769, 4567, 3098, 5810, 1880, 112, 3002, 6461, 5613, 4571, 5810, 5308, 6044, 1925, 5801, 2022, 3968, 3914, 1181, 625, 4042, 5810, 1299, 5801, 3256, 6418, 5810, 4090, 5801, 6404, 977, 3819, 1149, 5810, 5723, 93, 1129, 5810, 4090, 5801, 5810, 5723, 2483, 6404, 977, 3841, 4822, 5928, 5810, 4666, 112]",1
"[5810, 1880, 1745, 3112, 3841, 4042, 5810, 3080, 3165, 4895, 5928, 6063, 5810, 5730, 4337, 112]",1
"[5810, 2004, 5150, 1442, 112, 625, 804, 4042, 5856, 5470, 769, 1659, 675, 5763, 4337, 3323, 642, 3110, 112, 454, 6044, 1925, 3675, 4563, 5928, 977, 6148, 112]",1
"[2741, 3375, 4082, 6038, 675, 5763, 1201, 112, 3416, 520, 6044, 1925, 112]",1
"[5810, 4524, 2012, 3578, 1442, 6418, 1312, 1904, 464, 5810, 4584, 5928, 2178, 5810, 5553, 5928, 1024, 672, 5811, 4965, 969, 4082, 5810, 5616, 3748, 86, 3503, 93, 5184, 93, 5616, 93, 4420, 675, 1704, 3748, 87, 112, 5833, 2830, 1835, 5810, 1880, 5801, 3112, 5810, 2461, 5801, 5810, 5723, 4556, 5928, 1229, 86, 5810, 6250, 675, 5810, 4214, 720, 87, 93, 5810, 5112, 4042, 5810, 2302, 6038, 4042, 5810, 4965, 5132, 675, 2967, 5810, 6038, 6461, 3574, 593, 5810, 4524, 6418, 5810, 3115, 4042, 454, 1130, 5928, 672, 675, 5833, 2830, 5416, 5801, 454, 4379, 1986, 5810, 5616, 3748, 6404, 2172, 6366, 5810, 1130, 3323, 1323, 3002, 5412, 3495, 2967, 5810, 5763, 4337, 3112, 5811, 2430, 3098, 5810, 1515, 2577, 112, 5833, 2830, 3697, 284, 5092, 4086, 6369, 5810, 5538, 1325, 5810, 1130, 6420, 2221, 5793, 3098, 6375, 1197, 5810, 4379, 619, 5810, 4978, 5077, 3949, 5793, 2563, 671, 675, 5810, 4795, 5088, 6366, 5810, 6150, 1325, 5810, 672, 1130, 593, 2221, 5793, 3098, 6375, 1197, 5810, 4379, 1987, 5810, 5616, 3748, 112, 3002, 6416, 5928, 5613, 667, 539, 5088, 6369, 5810, 6150, 1168, 3291, 5763, 5810, 4597, 4042, 5810, 5616, 3748, 93, 969, 4082, 5810, 4965, 3183, 112, 3495, 2563, 2278, 93, 5824, 1168, 977, 5763, 1201, 6375, 5260, 5801, 5810, 5616, 620, 1911, 2692, 4984, 5801, 3752, 977, 5149, 4822, 5928, 5810, 5949, 1129, 520, 3949, 1735, 5928, 5810, 4524, 1007, 4976, 86, 3495, 2967, 5372, 4980, 3695, 1615, 4245, 5810, 5058, 2577, 4042, 5810, 4965, 5928, 625, 4529, 6418, 3396, 3765, 1239, 87, 112, 4171, 5810, 5723, 2819, 2035, 454, 2768, 3375, 6418, 5810, 2012, 675, 3002, 3574, 2590, 5928, 5141, 5810, 3059, 4042, 5882, 4524, 3098, 5810, 6112, 4965, 112, 6526]",1
"[5810, 1880, 2010, 1550, 5372, 2383, 3165, 93, 5602, 794, 454, 6392, 4199, 464, 2327, 93, 6375, 3002, 5878, 1168, 977, 5333, 675, 3837, 3079, 5251, 977, 4591, 4082, 5810, 1880, 4212, 112]",1
"[5810, 1880, 3112, 625, 5810, 2640, 4895, 3098, 5810, 2012, 430, 6578, 430, 183, 5, 5810, 3615, 2734, 430, 5928, 3476, 5810, 5683, 977, 462, 5928, 4965, 698, 5723, 5801, 2819, 5581, 5810, 818, 3323, 6339, 5468, 112, 3002, 5878, 5372, 5113, 4124, 4146, 4319, 6404, 977, 3837, 2863, 2343, 5810, 2640, 112]",1
"[5824, 67, 3949, 6279, 612, 3002, 5878, 4146, 5799, 454, 5112, 4042, 454, 2474, 4942, 4394, 93, 454, 6442, 1925, 6404, 642, 977, 6148, 5810, 6436, 1880, 112]",1
"[6621, 611, 769, 3776, 2223, 112, 3949, 1295, 1926, 769, 4567, 2143, 112, 5923, 430, 6510, 1639, 77, 4567, 5301, 1252, 4124, 2238, 1926, 2563, 5810, 1880]",1
"[5824, 769, 3869, 3646, 6279, 611, 6142, 112, 3348, 3675, 977, 454, 2741, 3011, 5928, 2002, 5372, 3795, 2563, 5882, 4524, 112]",1
"[5810, 2010, 5417, 5810, 4485, 5470, 675, 5810, 453, 672, 9, 2647, 5833, 6298, 5928, 3124, 112, 2969, 93, 5810, 1880, 2010, 5150, 5928, 977, 3117, 794, 5833, 2830, 3968, 5709, 464, 5810, 2274, 3017, 2647, 3003, 453, 672, 9, 675, 5810, 1880, 2010, 5132, 3323, 2177, 112, 5616, 430, 6510, 1168, 5708, 464, 3737, 6510, 6298, 5928, 520, 4124, 2302, 3737, 6510, 6298, 5928, 3822, 675, 2967, 112, 3002, 5878, 5801, 6510, 1168, 4836, 5810, 2327, 3287, 5132, 794, 3697, 1149, 5810, 4508, 112, 6526, 6526]",1
"[5810, 1880, 3128, 3841, 4042, 5810, 2647, 4895, 112, 3348, 6461, 977, 3940, 5928, 2830, 454, 1880, 1925, 112]",1
"[5810, 892, 2830, 4567, 454, 2880, 3479, 5364, 5928, 5810, 4485, 5471, 5833, 2830, 3697, 5801, 5833, 769, 2737, 5928, 6135, 667, 709, 2563, 5616, 1909, 93, 1129, 2830, 3968, 6507, 3017, 4086, 112, 5616, 430, 6510, 1168, 5658, 4082, 5810, 2302, 710, 675, 1973, 464, 856, 3459, 6028, 4042, 5814, 3098, 1864, 675, 5418, 6375, 4086, 6510, 2443, 3323, 3837, 1438, 6418, 2327, 112, 5882, 6404, 3088, 6511, 6468, 5283, 112]",1
"[5810, 2348, 4042, 2967, 5810, 4727, 1745, 6404, 977, 5502, 3323, 5376, 3002, 6461, 5613, 5810, 5723, 5928, 520, 112, 5810, 1880, 2010, 642, 3775, 4155, 4082, 6369, 5810, 1745, 6404, 977, 4446, 3098, 5810, 6249, 112]",1
"[4355, 520, 3837, 3165, 4082, 5810, 3947, 620, 5723, 3323, 6020, 5928, 6135, 112]",1
"[1239, 769, 2340, 6339, 112, 5616, 1909, 620, 667, 977, 2340, 454, 1048, 3837, 4124, 2967, 2275, 6510, 6404, 977, 6184, 3348, 112, 4484, 5372, 1341, 5357, 6461, 2855, 2343, 5801, 112]",1
"[5810, 892, 2830, 3968, 5416, 698, 1341, 1239, 794, 4042, 3996, 5359, 3002, 1154, 3869, 1387, 4082, 3348, 112, 5616, 430, 6510, 3752, 6298, 5928, 520, 698, 709, 519, 1295, 6510, 4337, 5928, 3056, 5928, 2680, 5810, 5364, 2563, 698, 2667, 709, 3061, 112, 6526]",1
"[3837, 2348, 4082, 2967, 5928, 4493, 6418, 5810, 3059, 1639, 2830, 986, 531, 112, 1639, 2830, 642, 531, 5742, 5928, 977, 6142, 112]",1
"[454, 5301, 2207, 2348, 2819, 986, 4567, 2563, 2967, 5810, 2647, 6404, 977, 6448, 5616, 430, 3002, 2443, 5801, 5810, 746, 5801, 5810, 5723, 6404, 5704, 5928, 3056, 5810, 2647, 5251, 2830, 986, 2340, 3837, 2147, 112, 2563, 2278, 6360, 1936, 4394, 3737, 6404, 977, 3063, 112, 4124, 2967, 5810, 6318, 5209, 6404, 977, 6142, 93, 4124, 6360, 3414, 4042, 1745, 5810, 6318, 5209, 6404, 4566, 2563, 5616, 1910]",1
"[5810, 1880, 2010, 5150, 5928, 977, 3117, 112, 5810, 5723, 2830, 2035, 454, 2741, 3375, 2343, 5811, 4485, 5470, 675, 2830, 3110, 5811, 3059, 3098, 1097, 112, 3025, 5810, 5723, 1639, 1115, 6109, 4082, 5882, 675, 2337, 5811, 3059, 3098, 3837, 1901, 6385, 537, 454, 2447, 1926, 5928, 2337, 5810, 6436, 5833, 4337, 5928, 2002, 6461, 977, 2768, 112, 642, 5810, 5723, 2830, 3968, 3697, 698, 5763, 1201, 5833, 4337, 5928, 3056, 112]",1
"[5810, 1880, 3578, 3117, 112, 5824, 769, 3949, 1926, 4124, 5113, 112, 1639, 2830, 531, 5763, 4345, 794, 6339, 112]",1
"[4097, 5810, 4485, 5470, 675, 4553, 5364, 769, 4443, 93, 3348, 6461, 977, 2861, 5928, 520, 5810, 5763, 4337, 795, 112]",1
"[4355, 5579, 6511, 1880, 4337, 675, 520, 5381, 611, 112]",1
"[5810, 1880, 2004, 3578, 3837, 4124, 3475, 1442, 2724, 5801, 3348, 3323, 3396, 4300, 4086, 4042, 5810, 4524, 112, 3002, 2443, 5801, 5372, 5113, 675, 454, 3837, 1902, 2348, 6461, 2830, 986, 1024, 112]",1
"[3348, 6461, 977, 1024, 5928, 3109, 5780, 4337, 112]",1
"[5824, 3323, 3949, 4485, 5470, 3697, 3098, 5810, 1880, 2010, 112, 3348, 1961, 1997, 3282, 5810, 3059, 1904, 112, 5882, 2022, 3968, 2855, 5810, 4666, 3323, 6071, 5810, 3916, 2563, 454, 4524, 112, 5824, 3323, 3949, 5763, 4337, 93, 4524, 4583, 112, 5810, 5723, 2819, 6008, 5928, 4566, 454, 1880, 3059, 1904, 6375, 3323, 3968, 6243, 1877, 112, 3837, 2138, 3323, 3917, 5928, 2178, 4666, 5928, 6063, 5810, 1880, 1024, 6526, 6526, 6526, 6526, 6526]",1
"[5810, 1880, 3323, 3497, 5928, 3133, 5810, 4927, 5915, 5316, 709, 4891, 5704, 5915, 112, 3348, 3323, 2247, 5928, 3056, 454, 5675, 5801, 3408, 5983, 4042, 5832, 709, 4931, 675, 1967, 5882, 2647, 6366, 5810, 709, 3323, 6099, 1030, 675, 6095, 5915, 112]",1
"[5810, 5723, 2819, 1974, 5810, 5364, 6375, 3323, 4895, 2563, 2508, 5810, 3334, 1129, 2819, 3968, 4553, 698, 1880, 2563, 5811, 746, 112, 5397, 5723, 5251, 1901, 5811, 3059, 675, 1880, 2563, 5810, 4666, 5928, 3419, 6360, 5833, 4337, 5973, 112]",1
"[5810, 1880, 1662, 5810, 2640, 1129, 5824, 5147, 5928, 977, 3949, 1486, 5366, 2563, 5810, 5058, 112, 5372, 3837, 2350, 6305, 2314, 112]",1
"[6591, 93, 5810, 1880, 746, 3323, 6243, 2882, 4170, 112, 667, 3862, 1880, 4255, 3323, 667, 4027, 1484, 2563, 3129, 698, 2647, 3098, 454, 6318, 732, 93, 1129, 3837, 4428, 1904, 4042, 5810, 1880, 746, 2619, 5810, 5723, 1168, 2855, 5810, 4666, 3098, 454, 3571, 6314, 3098, 2668, 6071, 112]",1
"[5810, 5723, 2819, 5614, 4719, 1239, 5928, 543, 5810, 4485, 5470, 1129, 2830, 3968, 3110, 698, 1904, 112, 5810, 5723, 5251, 2145, 4082, 5810, 3059, 5833, 4337, 5928, 2002, 112]",1
"[5810, 892, 1639, 2830, 3527, 4155, 5810, 3338, 2546, 1149, 5366, 6418, 454, 1925, 675, 5372, 5645, 5113, 112, 5882, 3628, 5810, 4965, 2107, 112]",1
"[3002, 5878, 5810, 2461, 5801, 5810, 892, 4337, 5928, 3822, 5150, 5928, 977, 4618, 753, 112, 794, 5928, 5810, 70, 8, 4042, 5810, 1341, 5801, 1168, 977, 797, 4097, 6366, 5833, 2830, 5463, 6478, 5810, 1341, 112, 5359, 2421, 5892, 5810, 1880, 5150, 5392, 112, 5824, 2830, 2969, 986, 3949, 3696, 4042, 5810, 2301, 4042, 698, 2676, 112, 3002, 5878, 5810, 892, 5251, 2364, 5801, 911, 794, 6339, 794, 5801, 6461, 4484, 5310, 5811, 5714, 112, 2563, 2278, 430, 94, 3002, 2596, 5810, 2673, 5185, 5801, 1213, 5810, 4308, 3282, 4389, 93, 3920, 675, 3928, 112, 3002, 5878, 5882, 3323, 5376, 5810, 892, 1168, 3574, 3282, 112]",1
"[3837, 2138, 5251, 977, 2320, 4082, 5810, 1881, 1723, 2348, 5710, 4097, 464, 1239, 3098, 5810, 6249, 112, 3348, 6461, 977, 1024, 3025, 5810, 5364, 3323, 2340, 856, 2769, 1864, 112]",1
"[3837, 2348, 4784, 5810, 5364, 6461, 977, 2861, 93, 2343, 6375, 2461, 3859, 977, 1232, 93, 2254, 112, 6526]",1
"[5763, 4337, 3323, 1050, 114, 5810, 1926, 769, 2741, 1129, 454, 3536, 3837, 6478, 4082, 6360, 6510, 769, 4344, 5928, 2002, 6461, 2830, 986, 3940]",1
"[5723, 3919, 5928, 6436, 6123, 537, 3837, 1554, 3098, 5810, 2010, 112, 4524, 1880, 3919, 5928, 977, 2340, 3837, 6418, 5793, 675, 1124, 112, 5723, 5251, 520, 5763, 4337, 112]",1
"[1168, 2145, 3837, 4082, 5810, 4485, 5470, 675, 5810, 751, 6510, 769, 4344, 5928, 5704]",1
"[5810, 4553, 1239, 5393, 2741, 5928, 3678, 112, 1129, 794, 3002, 3697, 5113, 2855, 3098, 454, 1024, 6071, 4042, 5810, 4485, 5470, 112, 3838, 454, 3837, 1902, 2004, 6461, 2830, 986, 1024, 112]",1
"[5763, 4337, 3776, 112, 3520, 5132, 2177, 86, 4330, 1639, 2830, 986, 4567, 4124, 2002, 3869, 3696, 3348, 856, 625, 87, 112, 3949, 1880, 4553, 112]",1
"[1902, 1880, 675, 5763, 4337, 3431, 112, 2563, 3287, 4212, 93, 5810, 2348, 3323, 3968, 1312, 2207, 675, 454, 3536, 1048, 1508, 112, 3348, 3323, 1024, 5928, 520, 3837, 2357, 464, 6360, 5810, 4524, 3323, 675, 4363, 4155, 5810, 2274, 4583, 1316, 112]",1
"[2340, 5810, 4524, 675, 3358, 4583, 6418, 5810, 1880, 675, 2461, 5801, 3916, 5928, 977, 1233, 5763, 4337, 5132, 3323, 1679, 1129, 3949, 1873, 4124, 4337, 3323, 2724, 112]",1
"[5824, 3323, 454, 3586, 4042, 6279, 2855, 6375, 3323, 2741, 1129, 4524, 1880, 1639, 2830, 986, 2310, 6123, 3837]",1
"[5810, 1817, 2727, 5372, 6135, 1201, 2563, 5882, 4524, 93, 1129, 1434, 5928, 625, 5810, 2647, 4895, 2563, 5882, 4524, 93, 3348, 3323, 3968, 2207, 112, 3837, 1902, 1873, 464, 5810, 1880, 4042, 4146, 5875, 3916, 5928, 977, 531, 93, 5602, 794, 3796, 93, 6249, 112]",1
"[3002, 2002, 3968, 5878, 5801, 5810, 1880, 6404, 3133, 5810, 4927, 5915, 4042, 5810, 5675, 112, 5616, 430, 3002, 1929, 3968, 2477, 698, 1904, 4784, 464, 698, 3737, 5801, 6404, 977, 6142, 5928, 3056, 5810, 2647, 112, 5801, 6461, 2830, 986, 6148, 112, 5810, 5763, 4337, 2022, 3705, 5892, 112, 3025, 5882, 3323, 5810, 3730, 3878, 5819, 3348, 2022, 3968, 2543, 5349, 1207]",1
"[5810, 4524, 4583, 3323, 5468, 93, 1129, 3968, 2389, 1316, 112, 3348, 5150, 5801, 3098, 5810, 453, 3287, 9, 4212, 93, 5824, 67, 3396, 1616, 3718, 2619, 5810, 4602, 5470, 112, 5810, 2527, 3098, 5810, 3287, 4212, 3323, 2741, 93, 1129, 6369, 5251, 5882, 1258, 977, 3063, 441, 3348, 5150, 5801, 2868, 3348, 5251, 4097, 977, 3063, 3098, 5810, 3235, 2191, 93, 3226, 4042, 5553, 2191, 112, 1129, 5801, 67, 3968, 1316, 5468, 3098, 5810, 4524, 4583, 4212, 112, 5810, 4524, 1880, 3323, 642, 3968, 6243, 1902, 112, 5810, 5925, 453, 2002, 5372, 1239, 9, 2022, 3869, 5150, 5928, 977, 6243, 5203, 93, 1129, 708, 2619, 5801, 93, 5810, 3059, 1904, 769, 642, 1615, 4246, 2619, 5810, 4095, 4524, 4899, 112, 5810, 6028, 4317, 4042, 991, 675, 593, 3038, 3578, 3940, 2207, 112, 3348, 67, 2741, 5801, 5810, 5723, 2819, 2596, 5372, 2383, 5395, 5801, 6461, 629, 5814, 5928, 2694, 5882, 991, 675, 593, 4318, 5810, 5780, 4337, 3323, 3968, 5468, 856, 625, 114]",1
"[5810, 4597, 3323, 4042, 2348, 3323, 2741, 675, 2111, 5928, 2543, 112, 5810, 5723, 3752, 6298, 5928, 520, 5372, 3595, 1904, 2563, 5810, 1341, 1239, 112]",1
"[3002, 5878, 5810, 5780, 4337, 3323, 3776, 93, 4148, 769, 2741, 112]",1
"[5832, 2350, 2443, 3415, 3762]",1
"[1880, 4337, 4042, 5810, 2010, 4097, 2344, 620, 4124, 2521, 2563, 5810, 1341, 1229, 112, 5723, 5251, 2337, 5810, 1239, 2619, 2302, 5680, 5928, 4553, 5364, 6418, 5372, 5795, 112]",1
"[6501, 93, 5833, 3109, 4524, 4583, 93, 4524, 1880, 112, 3348, 6461, 977, 1024, 3025, 5833, 3109, 5810, 5780, 4337, 112]",1
"[6510, 1168, 2337, 3837, 4082, 6360, 517, 769, 6510, 4344, 5928, 1229, 112]",1
"[5810, 2527, 3098, 5810, 1880, 2004, 2344, 5811, 4485, 4583, 1316, 112, 2447, 3092, 1639, 977, 430, 5810, 2010, 1931, 1548, 5780, 4337, 4524, 4583, 3003, 93, 3287, 1168, 977, 3837, 1902, 6526, 6526, 6526]",1
"[794, 3697, 465, 93, 5810, 2010, 3431, 454, 3586, 4042, 1904, 112, 5810, 4553, 1239, 2830, 3968, 986, 3697, 112]",1
"[5810, 4524, 3112, 5810, 4485, 5470, 112, 5810, 5723, 2819, 1869, 5810, 4485, 5470, 3098, 1901, 675, 2819, 642, 4567, 6279, 611, 112, 2969, 93, 5810, 5723, 1639, 2830, 642, 3110, 5810, 6314, 3098, 6375, 5833, 3056, 5832, 1240]",1
"[4485, 5470, 675, 5810, 2314, 2521, 769, 1316, 2340, 112, 3002, 5374, 2443, 5801, 5810, 3878, 4042, 5882, 4524, 675, 5810, 4899, 86, 4485, 5470, 87, 769, 3968, 3664, 112, 6526, 4146, 3776, 3353, 430, 5763, 4345, 6044, 1926, 86, 2284, 2521, 1925, 87, 112, 3595, 1880, 1904, 112]",1
"[6044, 1926, 769, 3968, 4567, 112, 4355, 520, 3348, 112]",1
"[5810, 1880, 2010, 3578, 3117, 6418, 4097, 5810, 3287, 675, 4524, 4583, 5134, 5801, 769, 3842, 1615, 4246, 2619, 5810, 4485, 5470, 4567, 112, 5810, 4553, 1880, 5150, 5928, 977, 3506, 5928, 3396, 667, 3042, 112, 642, 4355, 1519, 1248, 5810, 5925, 36, 5372, 1239, 8, 5928, 57, 5470, 8, 4124, 5376, 3837, 753, 112]",1
"[217, 5810, 2761, 3098, 3287, 3675, 3916, 3091, 5928, 977, 3837, 6068, 112, 286, 2563, 458, 93, 3348, 6461, 977, 1024, 5928, 2723, 2350, 5928, 2855, 4148, 6063, 112]",1
"[5810, 4957, 4042, 5810, 4608, 1295, 3323, 5341, 5928, 4755, 2091, 112, 4150, 5810, 3761, 2350, 3625, 3348, 2812, 5928, 3389]",1
"[491, 5928, 5810, 4524, 4901, 430, 183, 5, 2846, 5810, 1880, 2819, 3911, 1615, 4246, 625, 5810, 5796, 2348, 2619, 2868, 93, 1129, 5824, 67, 454, 3586, 4042, 1904, 5801, 769, 4826, 6078, 94, 3323, 5810, 6062, 2647, 639, 3063, 93, 675, 5824, 67, 3396, 667, 6038, 1229, 5801, 4829, 5928, 977, 2035, 441, 3025, 6501, 93, 6369, 3323, 5810, 6062, 2647, 441, 3098, 6375, 2456, 441, 2967, 3323, 3348, 3063, 441, 3025, 3968, 93, 6526, 5819, 5810, 1634, 3059, 3323, 3776, 3098, 5882, 1880, 2010, 112]",1
"[5810, 5723, 2819, 3110, 284, 5113, 4042, 5810, 4965, 6038, 112, 5810, 2493, 4086, 1856, 5810, 2302, 3574, 675, 5810, 328, 4086, 5272, 5801, 5833, 4337, 5928, 3109, 454, 3931, 1130, 5801, 3323, 4934, 2563, 674, 5810, 5156, 5793, 1634, 5928, 2100, 5036, 6369, 5810, 5538, 2819, 4976, 675, 642, 1983, 454, 4374, 3717, 5267, 5810, 4945, 4042, 5616, 3748, 3503, 93, 5184, 93, 5616, 93, 4420, 675, 1704, 3749, 5810, 5723, 2819, 642, 5270, 5810, 6150, 5505, 3098, 1515, 2577, 675, 642, 1869, 5928, 5092, 4086, 2810, 4251, 675, 4086, 6369, 3949, 5793, 3323, 6032, 3282, 5810, 5156, 5793, 1081, 3184, 5810, 5723, 1639, 2830, 3605, 5810, 2010, 2259, 3837, 6285, 4196, 6418, 2521, 1250, 174, 6044, 1926, 2563, 6135, 1197, 4124, 5199, 1925, 5928, 5642, 5810, 2430, 675, 5810, 5091, 5833, 4337, 5928, 3056, 112]",1
"[5833, 3109, 5810, 3265, 4897, 5257, 3837, 1904, 464, 2967, 5810, 2647, 5251, 977, 3063, 112]",1
"[6019, 5928, 2723, 454, 1295, 1925, 3181, 5928, 2346, 3059]",1
"[5810, 2521, 2819, 986, 2340, 5901, 6044, 1925, 112, 1129, 93, 5810, 4553, 5364, 2819, 3968, 986, 2724, 112]",1
"[5810, 5723, 1639, 2337, 5810, 453, 1880, 9, 202, 3098, 454, 3837, 1460, 6314, 112, 5810, 5723, 2819, 4097, 4246, 5810, 1873, 2724, 3098, 5810, 2747, 2019]",1
"[5316, 5810, 2010, 3323, 3842, 1615, 4246, 2619, 5810, 4485, 5470, 93, 3348, 1662, 6360, 3919, 5928, 977, 2035, 112, 1129, 3348, 2819, 3968, 1974, 464, 2967, 3348, 3919, 5928, 977, 2035, 112, 537, 5810, 2274, 1239, 5928, 977, 3605, 3628, 3348, 2107, 5928, 6063, 5810, 5364, 4553, 112]",1
"[3968, 1902, 1880, 6305, 4567, 112, 5832, 3165, 6305, 3968, 3110, 112]",1
"[5810, 1880, 2819, 2340, 5810, 6135, 1201, 6418, 4541, 1926, 1129, 1880, 5928, 3056, 5814, 3323, 3968, 469, 112]",1
"[5810, 892, 2830, 4567, 454, 3788, 4042, 5811, 2472, 1880, 6375, 5150, 4453, 2741, 112, 2969, 6360, 67, 3776, 3323, 6044, 1926, 112, 5376, 5801, 6461, 2855, 6063, 5810, 2521, 4042, 2647, 6461, 977, 6148, 112]",1
"[5810, 5113, 4400, 2723, 454, 1312, 4317, 4042, 5810, 3247, 4164, 112, 3348, 6461, 977, 3940, 5928, 2830, 454, 1880, 1925, 112]",1
"[3348, 6461, 977, 1024, 5928, 520, 3837, 1926, 112]",1
"[5824, 769, 3949, 5602, 1880, 2350, 4082, 6375, 3002, 1168, 3088, 4124, 5613, 4082, 112, 3348, 6461, 2830, 986, 2768, 3025, 5824, 6354, 5372, 3837, 2350, 112]",1
"[5810, 4553, 1880, 3578, 2484, 2563, 3996, 93, 1129, 3837, 1904, 769, 4895, 3098, 4126, 5928, 3625, 454, 1024, 3390, 112, 5359, 3002, 5878, 5801, 3837, 2138, 5251, 977, 2320, 112]",1
"[887, 2022, 3968, 2337, 5810, 746, 5833, 769, 2737, 5928, 6135, 112, 5723, 5251, 551, 4583, 93, 4524, 1880, 5928, 5260, 1197, 2967, 5833, 769, 2737, 5928, 5697, 5810, 3334, 112]",1
"[5810, 1239, 1007, 4553, 2868, 769, 3968, 1460, 112, 3348, 3396, 5710, 464, 537, 667, 4120, 453, 629, 5553, 5928, 3379, 4965, 3444, 9, 1129, 3348, 2022, 3869, 5076, 2967, 112, 3348, 642, 2022, 3869, 5076, 6373, 3348, 67, 454, 1229, 3098, 5810, 565, 2191, 4124, 6369, 112, 642, 93, 794, 1007, 5468, 3098, 5810, 465, 4602, 93, 3323, 5810, 6062, 2647, 639, 3063, 93, 675, 5824, 67, 3402, 6043, 5801, 4829, 5928, 977, 2035, 441, 3025, 6501, 93, 6369, 3323, 5810, 6062, 2647, 441, 3098, 6375, 2456, 441, 2967, 3323, 3348, 3063, 441, 3025, 3968, 93, 6526, 5819, 5810, 1634, 3059, 3323, 3776, 3098, 5882, 1880, 2010, 112]",1
"[5810, 892, 2830, 4097, 3697, 464, 537, 454, 1258, 2450, 5928, 5810, 6249, 112, 3837, 1239, 6404, 977, 4895, 3098, 4126, 5928, 2195, 5810, 1761, 4082, 5810, 5553, 112, 5616, 430, 520, 454, 5132, 1163, 1880, 4337, 5928, 5810, 6399, 675, 3696, 454, 5015, 3011, 4042, 2967, 6510, 769, 2737, 5928, 746, 5810, 4524, 112]",1
"[5833, 3109, 5810, 3265, 4895, 112, 5833, 5251, 3109, 3837, 1904, 464, 5811, 1880, 93, 3495, 2967, 5928, 3056, 675, 6360, 3916, 5928, 977, 1232, 112]",1
"[3002, 5878, 3837, 2138, 5251, 977, 2320, 4082, 5810, 1880, 112, 5810, 538, 4042, 3862, 5614, 3098, 5810, 5364, 3323, 6197, 2341]",1
"[5810, 2350, 6354, 3105, 675, 1639, 2830, 986, 2724, 3837, 2147, 6481, 112, 5810, 2010, 3396, 1550, 5810, 1904, 2724, 3098, 5810, 6150, 5505, 2010, 1149, 4508, 112, 3837, 1554, 1168, 977, 531, 675, 5810, 2521, 4042, 3559, 1168, 977, 531, 112, 6526]",1
"[794, 5468, 465, 93, 3348, 3323, 1942, 5928, 6063, 5810, 5723, 67, 4179, 5364, 5928, 5810, 2724, 3334, 112, 5810, 5723, 1639, 4566, 5810, 4252, 5928, 5810, 2461, 5801, 5833, 5878, 5251, 977, 1232, 112, 3348, 6461, 3133, 5810, 4660, 4042, 5810, 2012, 112]",1
"[5810, 1239, 769, 2340, 1149, 5810, 892, 112, 5810, 4597, 4042, 5810, 2353, 977, 3089, 112, 892, 1639, 2830, 2340, 5810, 1239, 454, 3536, 3837, 2147, 112, 5810, 2348, 3323, 454, 3536, 2880, 3479, 112]",1
"[5810, 892, 2830, 4567, 454, 3761, 2348, 4042, 5810, 1239, 5928, 977, 3605, 112, 5833, 2830, 3697, 464, 5810, 6038, 1239, 675, 3968, 1974, 2665, 112, 3348, 6461, 977, 2741, 5928, 3109, 5810, 6062, 1239, 112, 5810, 5723, 2819, 3017, 454, 6249, 2456, 6060, 5810, 4409, 3819, 2461, 112, 5833, 2830, 3968, 2365, 5810, 1580, 675, 4146, 2461, 5801, 3916, 5928, 977, 3819, 3098, 4126, 5928, 5642, 5882, 112, 454, 1880, 2010, 3919, 5928, 2908, 4385, 6511, 1880, 675, 5359, 3348, 6404, 977, 2768, 3025, 5602, 1904, 1639, 977, 3110, 112]",1
"[5810, 892, 2830, 4567, 454, 3787, 6109, 5106, 4042, 5810, 4553, 5364, 112, 6375, 1290, 2967, 5811, 5364, 6404, 3574, 3495, 112, 2969, 93, 5810, 6135, 4042, 6279, 611, 5150, 5928, 977, 3105, 5316, 93, 5833, 2830, 3968, 531, 698, 1295, 1925, 93, 6136, 4124, 5199, 1925, 5928, 2145, 5811, 5364, 3098, 1864, 112, 5616, 430, 6510, 3752, 6298, 5928, 520, 454, 1925, 2563, 6511, 4553, 1880, 4255, 794, 5614, 465, 5928, 3096, 6511, 6468]",1
"[3949, 6279, 613, 3110, 112, 2443, 5810, 5723, 5251, 3109, 3837, 6279, 608, 5928, 2855, 5810, 4666, 3098, 6071, 5811, 4485, 675, 3358, 3059, 112]",1
"[5723, 1168, 2337, 5810, 620, 5833, 769, 2737, 5928, 2543, 4124, 3696, 4212, 4042, 2461, 5833, 769, 2737, 5928, 3625, 1239, 3098, 112, 794, 1239, 2002, 3968, 5147, 2849, 93, 3348, 5251, 3968, 3133, 5675, 4927, 5915, 112, 5723, 3919, 5928, 4591, 3837, 2139, 2320, 4082, 5810, 1880, 675, 2337, 5810, 2139, 112]",1
"[5824, 769, 3949, 6044, 1926, 4124, 5113, 112, 4355, 3109, 5810, 5058, 3098, 5810, 2549, 5578, 5928, 3625, 5810, 1880, 2010, 5522, 112]",1
